	S23Hp	f7pp	w20pp	530451	530215	31557	F3H1	S1Hp	31700	31750	S6Hp	31537	31519	31160	530368	F22HpB	530052	S14Hp	31766	31112	31749	31600	31009	S27H1	530258	530444	31071	31232	530177	31512	531414	530167	530119	31450	31428	530074	530394	31021	530315	S25Hp	31129	530251	31379	31343	31328	31267	530055	530075	530364	31360	31714	530295
S23Hp	0.0	0.15130223633203077	0.16577324424936335	0.2367143101266863	0.18390831512511507	0.19613847050726801	0.1767585942918196	0.1875029099912393	0.21478516839118203	0.19185824201408497	0.17885998121528446	0.18499370460128028	0.17100465256270364	0.18252517220140613	0.17020083020982432	0.14833871917672423	0.15991784325137903	0.20031049819065233	0.21973059462016833	0.14186198145472861	0.24836010432465452	0.160078021331456	0.1601310382330357	0.15376065175433895	0.19334517397095805	0.19706308824563967	0.233064082796687	0.3057037113538372	0.34513632034329866	0.34231455052661364	0.3471757793364624	0.31841166219509287	0.37076004451418954	0.3654883586430909	0.3740848209297678	0.3479267009685162	0.2975590069072974	0.32145743565504187	0.28077332089670437	0.3330967851077548	0.32992432994944476	0.2695879292700959	0.19161799161676096	0.2613400226894433	0.28902468405838394	0.3057879269081391	0.3102697866139568	0.1858720713455742	0.19402895872082931	0.21612492461080932	0.2067253286689146	0.1990243261570378
f7pp	0.15130223633203077	0.0	0.026535105165109707	0.2468210122754208	0.19401501727384954	0.20624517265600248	0.18686529644055405	0.1976096121399738	0.2248918705399165	0.20196494416281943	0.18896668336401895	0.19510040675001478	0.18111135471143813	0.19263187435014062	0.1803075323585588	0.1584454213254587	0.17002454540011352	0.21041720033938682	0.2298372967689028	0.15196868360346308	0.258466806473389	0.17018472348019048	0.17023774038177017	0.16386735390307341	0.2034518761196925	0.20716979039437416	0.2431707849454215	0.3158104135025717	0.35524302249203316	0.35242125267534813	0.35728248148519687	0.32851836434382736	0.38086674666292397	0.37559506079182536	0.3841915230785023	0.3580334031172506	0.3076657090560319	0.33156413780377636	0.29088002304543886	0.3432034872564893	0.34003103209817925	0.2796946314188304	0.20172469376549546	0.2714467248381778	0.29913138620711843	0.3158946290568736	0.3203764887626913	0.1959787734943087	0.2041356608695638	0.2262316267595438	0.2168320308176491	0.2091310283057723
w20pp	0.16577324424936335	0.026535105165109707	0.0	0.2612920201927533	0.2084860251911821	0.22071618057333503	0.20133630435788663	0.21208062005730635	0.23936287845724907	0.21643595208015198	0.20343769128135147	0.2095714146673473	0.19558236262877068	0.20710288226747317	0.19477854027589137	0.17291642924279127	0.18449555331744608	0.22488820825671935	0.24430830468623538	0.16643969152079563	0.27293781439072157	0.18465573139752303	0.18470874829910272	0.17833836182040597	0.2179228840370251	0.2216407983117067	0.257641792862754	0.33028142141990424	0.36971403040936573	0.3668922605926807	0.37175348940252945	0.3429893722611599	0.39533775458025655	0.39006606870915794	0.3986625309958349	0.3725044110345832	0.32213671697336443	0.3460351457211089	0.3053510309627714	0.3576744951738218	0.3545020400155118	0.2941656393361629	0.21619570168282798	0.2859177327555103	0.31360239412445096	0.3303656369742061	0.33484749668002384	0.21044978141164122	0.21860666878689636	0.24070263467687636	0.23130303873498165	0.22360203622310484
530451	0.2367143101266863	0.2468210122754208	0.2612920201927533	0.0	0.26698139506805446	0.27960206372265106	0.2602221875072027	0.2709665032066224	0.2982487616065651	0.27532183522946807	0.26232357443066756	0.2684572978166634	0.25446824577808674	0.26598876541678923	0.25366442342520745	0.23180231239210733	0.24338143646676214	0.28377409140603543	0.3031941878355514	0.22532557467011172	0.3318236975400376	0.2435416145468391	0.2435946314484188	0.23722424496972205	0.2768087671863412	0.2805266814610228	0.3165276760120701	0.38916730456922033	0.42859991355868177	0.42577814374199674	0.4306393725518455	0.401875255410476	0.45422363772957264	0.44895195185847403	0.4575484141451509	0.4313902941838993	0.3810226001226805	0.40492102887042497	0.3642369141120875	0.4165603783231379	0.41338792316482786	0.353051522485479	0.27508158483214407	0.3448036159048264	0.37248827727376704	0.3892515201235222	0.3937333798293399	0.2693356645609573	0.2774925519362124	0.29958851782619245	0.29018892188429773	0.2824879193724209
530215	0.18390831512511507	0.19401501727384954	0.2084860251911821	0.26698139506805446	0.0	0.22679606872107985	0.20741619250563142	0.21816050820505117	0.24544276660499387	0.2225158402278968	0.20951757942909632	0.21565130281509215	0.2016622507765155	0.213182770415218	0.20085842842363616	0.17899631739053606	0.1905754414651909	0.2309680964044642	0.25038819283398017	0.17251957966854045	0.27901770253846636	0.19073561954526785	0.19078863644684754	0.1844182499681508	0.22400277218476988	0.22772068645945154	0.26372168101049887	0.3363613095676491	0.37579391855711053	0.3729721487404255	0.37783337755027424	0.34906926040890474	0.40141764272800134	0.39614595685690274	0.40474241914357967	0.378584299182328	0.3282166051211093	0.35211503386885373	0.31143091911051624	0.3637543833215667	0.3605819281632566	0.30024552748390776	0.22227558983057283	0.29199762090325515	0.3196822822721958	0.336445525121951	0.3409273848277687	0.21652966955938607	0.22468655693464118	0.24678252282462118	0.23738292688272647	0.22968192437084967
31557	0.19613847050726801	0.20624517265600248	0.22071618057333503	0.27960206372265106	0.22679606872107985	0.0	0.20462522407618283	0.21536953977560255	0.24265179817554527	0.21972487179844818	0.20672661099964768	0.2128603343856435	0.19887128234706689	0.21039180198576937	0.19806745999418757	0.17620534896108747	0.18778447303574228	0.22817712797501555	0.24759722440453158	0.16972861123909183	0.27622673410901777	0.18794465111581923	0.18799766801739892	0.18162728153870217	0.2212118037553213	0.2249297180300029	0.2609307125810502	0.33357034113820044	0.37300295012766194	0.3701811803109769	0.37504240912082565	0.3462782919794561	0.39862667429855275	0.39335498842745414	0.4019514507141311	0.3757933307528794	0.32542563669166064	0.3493240654394051	0.3086399506810676	0.36096341489211803	0.357790959733808	0.2974545590544591	0.21948462140112418	0.2892066524738065	0.31689131384274716	0.3336545566925023	0.33813641639832004	0.21373870112993743	0.22189558850519256	0.24399155439517256	0.23459195845327785	0.22689095594140105
F3H1	0.1767585942918196	0.18686529644055405	0.20133630435788663	0.2602221875072027	0.20741619250563142	0.20462522407618283	0.0	0.13414077723861254	0.16142303563855523	0.16674483680025065	0.15374657600145014	0.15988029938744597	0.14589124734886932	0.1574117669875718	0.14508742499599	0.12322531396288991	0.15073374520151228	0.19112640014078558	0.21054649657030156	0.13267788340486186	0.23917600627478774	0.15089392328158924	0.15094694018316895	0.14457655370447217	0.1841610759210913	0.18787899019577292	0.22387998474682025	0.2965196133039705	0.33595222229343197	0.33313045247674694	0.3379916812865957	0.3092275641452261	0.3615759464643228	0.3563042605932242	0.3649007228799011	0.33874260291864944	0.28837490885743067	0.3122733376051751	0.2715892228468376	0.32391268705788806	0.320740231899578	0.26040383122022914	0.1824338935668942	0.25215592463957653	0.2798405860085172	0.29660382885827236	0.30108568856409007	0.17668797329570746	0.18484486067096256	0.21456200421825447	0.20516240827635976	0.19746140576448296
S1Hp	0.1875029099912393	0.1976096121399738	0.21208062005730635	0.2709665032066224	0.21816050820505117	0.21536953977560255	0.13414077723861254	0.0	0.15718265242043467	0.17748915249967037	0.1644908917008699	0.17062461508686572	0.15663556304828907	0.16815608268699156	0.15583174069540973	0.13396962966230966	0.16147806090093203	0.20187071584020533	0.2212908122697213	0.14342219910428158	0.2499203219742075	0.16163823898100899	0.16169125588258867	0.15532086940389192	0.19490539162051101	0.19862330589519267	0.23462430044623997	0.30726392900339017	0.3466965379928517	0.3438747681761667	0.34873599698601543	0.3199718798446458	0.3723202621637425	0.36704857629264387	0.37564503857932086	0.34948691861806913	0.29911922455685036	0.32301765330459487	0.2823335385462573	0.3346570027573078	0.3314845475989977	0.27114814691964884	0.19317820926631396	0.2629002403389963	0.29058490170793694	0.3073481445576921	0.3118300042635098	0.1874322889951272	0.1955891763703823	0.2253063199176742	0.21590672397577948	0.20820572146390268
31700	0.21478516839118203	0.2248918705399165	0.23936287845724907	0.2982487616065651	0.24544276660499387	0.24265179817554527	0.16142303563855523	0.15718265242043467	0.0	0.20477141089961307	0.19177315010081258	0.1979068734868084	0.18391782144823177	0.19543834108693425	0.18311399909535242	0.16125188806225235	0.18876031930087472	0.22915297424014802	0.248573070669664	0.17070445750422428	0.2772025803741502	0.18892049738095168	0.18897351428253137	0.18260312780383461	0.2221876500204537	0.22590556429513536	0.26190655884618264	0.33454618740333286	0.3739787963927944	0.3711570265761094	0.3760182553859581	0.3472541382445885	0.39960252056368517	0.39433083469258656	0.40292729697926355	0.3767691770180118	0.32640148295679305	0.35029991170453756	0.3096157969462	0.3619392611572505	0.3587668059989404	0.29843040531959153	0.22046046766625665	0.290182498738939	0.31786716010787963	0.3346304029576348	0.3391122626634525	0.2147145473950699	0.222871434770325	0.25258857831761694	0.2431889823757222	0.2354879798638454
