	31379	31637	31750	31700	31343	530258	31452	530364	F7H1	31557	31714	530227	530055	S10H1	31021	31219	530050	531414	S31Hp	31300	31267	530444	F14H1B	31071	31749	31416	31360	S7Hp	31723	530315	530163	F29H1	31512	530052	31333	530075	530215	31519	31328	31009	31232	S25Hp	31600	530368	31537	530177	31129	31236	530074	530167	S30H1	530119
31379	0.0	0.2837894238744197	0.24182854562421863	0.1884714361920981	0.3257523947204965	0.2830734971508726	0.2653702742506466	0.31375159568598454	0.42910914383371473	0.3090652727982446	0.30757277215788	0.3701343510590086	0.3249514042517546	0.3347189320947337	0.3396222148352618	0.3885831791546798	0.42308512289339906	0.33340178992520175	0.2969270256155904	0.37104371015128707	0.30258848970404	0.3596913165819187	0.277007665856852	0.2539388480222127	0.40360429342014015	0.35718436014728255	0.2804169704898836	0.296350563215172	0.33294252137216174	0.2760061957113319	0.287272455415901	0.5325591140369798	0.3980564189251285	0.3363349476507701	0.2971702402902254	0.3069965446732383	0.33524565757400837	0.2900813646459472	0.31952664329709274	0.2993999546593578	0.32801905744411425	0.3326126595730437	0.20691195330907425	0.24752169685533715	0.2106389157903601	0.31068241289866844	0.31398622101061874	0.2857744648051266	0.21267879638870507	0.3787546275189802	0.27229711235760073	0.2229233013272761
31637	0.2837894238744197	0.0	0.24295162560672706	0.22760418352064718	0.36488514204904565	0.3222062444794217	0.30450302157919573	0.35288434301453364	0.4682418911622638	0.3481980201267937	0.34670551948642914	0.4092670983875577	0.3640841515803037	0.3738516794232828	0.3787549621638109	0.42771592648322887	0.46221787022194816	0.37253453725375085	0.3360597729441396	0.4101764574798361	0.34172123703258916	0.39882406391046776	0.3161404131854011	0.2930715953507619	0.44273704074868925	0.3963171074758317	0.3195497178184328	0.33548331054372116	0.37207526870071084	0.315138943039881	0.3264052027444502	0.5716918613655289	0.43718916625367754	0.3754676949793192	0.33630298761877453	0.34612929200178744	0.37437840490255747	0.32921411197449635	0.3586593906256419	0.33853270198790697	0.3671518047726634	0.37174540690159286	0.24604470063762335	0.2866544441838863	0.24977166311890917	0.3498151602272176	0.3531189683391679	0.3249072121336757	0.2518115437172541	0.41788737484752925	0.322933614227105	0.28980758033292964
31750	0.24182854562421863	0.24295162560672706	0.0	0.18564330527044612	0.32292426379884454	0.2802453662292207	0.2625421433289946	0.31092346476433264	0.4262810129120628	0.3062371418765927	0.304744641236228	0.3673062201373566	0.3221232733301027	0.3318908011730818	0.3367940839136099	0.38575504823302786	0.42025699197174704	0.33057365900354985	0.29409889469393846	0.3682155792296351	0.29976035878238805	0.35686318566026676	0.2741795349352001	0.25111071710056077	0.40077616249848813	0.3543562292256306	0.27758883956823166	0.29352243229352004	0.33011439045050983	0.27317806478968	0.28444432449424906	0.5297309831153278	0.39522828800347654	0.3335068167291182	0.2943421093685734	0.3041684137515863	0.33241752665235647	0.28725323372429523	0.3166985123754408	0.29657182373770585	0.3251909265224623	0.32978452865139174	0.2040838223874223	0.24469356593368521	0.2078107848687081	0.3078542819770165	0.3111580900889668	0.2829463338834747	0.20985066546705308	0.37592649659732824	0.28097273597690386	0.24784670208272855
31700	0.1884714361920981	0.22760418352064718	0.18564330527044612	0.0	0.25691064494852867	0.21423174737890482	0.1965285244786788	0.2449098459140167	0.3602673940617469	0.2402235230262768	0.2387310223859122	0.3012926012870408	0.25610965447978684	0.2658771823227659	0.270780465063294	0.319741429382712	0.3542433731214312	0.2645600401532339	0.22808527584362265	0.30220196037931923	0.23374673993207223	0.29084956680995083	0.20816591608488422	0.1850970982502449	0.3347625436481723	0.2883426103753147	0.21157522071791585	0.22750881344320417	0.26410077160019396	0.20716444593936412	0.2184307056439332	0.463717364265012	0.32921466915316067	0.26749319787880227	0.2283284905182576	0.23815479490127045	0.26640390780204054	0.22123961487397942	0.2506848935251249	0.23055820488739004	0.2591773076721464	0.2637709098010759	0.13807020353710642	0.17867994708336932	0.14179716601839223	0.2418406631267006	0.24514447123865096	0.2169327150331588	0.1438370466167372	0.30991287774701237	0.22761562654478334	0.194489592650608
31343	0.3257523947204965	0.36488514204904565	0.32292426379884454	0.25691064494852867	0.0	0.2433948230426131	0.27820164208295267	0.3265829635182906	0.4419405116660208	0.3218966406305507	0.320404139990186	0.4067153092794574	0.36153236247220344	0.3712998903151825	0.3762031730557106	0.42516413737512865	0.4596660811138479	0.3699827481456506	0.3335079838360393	0.40762466837173583	0.3391694479244889	0.3962722748023675	0.3135886240773008	0.29051980624266155	0.44018525164058897	0.3937653183677314	0.3169979287103325	0.3329315214356208	0.36952347959261056	0.3125871539317807	0.32385341363634984	0.5691400722574286	0.43463737714557726	0.3729159058712189	0.33375119851067425	0.3435775028936871	0.3718266157944572	0.32666232286639607	0.35610760151754156	0.3359809128798067	0.36460001566456307	0.3691936177934926	0.24349291152952307	0.28410265507578597	0.24721987401080886	0.34726337111911726	0.3505671792310676	0.3262337897878794	0.25313812137145786	0.419213952501733	0.3648965850731818	0.33177055117900645
530258	0.2830734971508726	0.3222062444794217	0.2802453662292207	0.21423174737890482	0.2433948230426131	0.0	0.23552274451332877	0.2839040659486667	0.39926161409639693	0.2792177430609268	0.2777252424205622	0.36403641170983353	0.3188534649025796	0.32862099274555867	0.33352427548608676	0.38248523980550475	0.416987183544224	0.32730385057602673	0.2908290862664154	0.364945770802112	0.296490550354865	0.35359337723274364	0.270909726507677	0.24784090867303765	0.3975063540709651	0.3510864207981075	0.2743190311407086	0.29025262386599693	0.3268445820229867	0.2699082563621569	0.28117451606672594	0.5264611746878047	0.3919584795759534	0.3302370083015951	0.29107230094105035	0.3008986053240632	0.32914771822483335	0.2839834252967722	0.31342870394791766	0.2933020153101828	0.3219211180949392	0.3265147202238687	0.2008140139598992	0.2414237575061621	0.20454097644118502	0.30458447354949336	0.3078882816614437	0.2835548922182555	0.21045922380183396	0.37653505493210915	0.32221768750355784	0.2890916536093825
31452	0.2653702742506466	0.30450302157919573	0.2625421433289946	0.1965285244786788	0.27820164208295267	0.23552274451332877	0.0	0.24655591877337238	0.36191346692110254	0.24186959588563245	0.24037709524526785	0.3463331888096075	0.3011502420023536	0.31091776984533265	0.31582105258586074	0.3647820169052788	0.39928396064399796	0.30960062767580065	0.2731258633661894	0.34724254790188597	0.27878732745463897	0.33589015433251757	0.25320650360745095	0.23013768577281163	0.37980313117073905	0.3333831978978815	0.2566158082404826	0.27254940096577096	0.3091413591227607	0.25220503346193085	0.2634712931665	0.5087579517875787	0.3742552566757274	0.312533785401369	0.27336907804082433	0.28319538242383724	0.3114444953246073	0.26628020239654615	0.2957254810476917	0.27559879240995677	0.3042178951947132	0.30881149732364266	0.18311079105967318	0.22372053460593608	0.186837753540959	0.2868812506492674	0.2901850587612177	0.2658516693180295	0.19275600090160794	0.3588318320318831	0.30451446460333187	0.2713884307091565
530364	0.31375159568598454	0.35288434301453364	0.31092346476433264	0.2449098459140167	0.3265829635182906	0.2839040659486667	0.24655591877337238	0.0	0.3928145642743521	0.2727706932388819	0.2712781925985174	0.3947145102449454	0.34953156343769154	0.3592990912806706	0.3642023740211987	0.4131633383406167	0.44766528207933587	0.3579819491111386	0.3215071848015273	0.39562386933722393	0.3271686488899769	0.38427147576785553	0.3015878250427889	0.2785190072081496	0.42818445260607696	0.3817645193332194	0.3049971296758205	0.32093072240110887	0.35752268055809866	0.3005863548972688	0.3118526146018379	0.5571392732229167	0.42263657811106536	0.36091510683670697	0.32175039947616224	0.33157670385917515	0.35982581675994524	0.31466152383188406	0.3441068024830296	0.3239801138452947	0.3525992166300511	0.35719281875898057	0.23149211249501112	0.272101856041274	0.2352190749762969	0.3352625720846053	0.3385663801965556	0.3142329907533674	0.24113732233694588	0.40721315346722103	0.3528957860386698	0.31976975214449443
F7H1	0.42910914383371473	0.4682418911622638	0.4262810129120628	0.3602673940617469	0.4419405116660208	0.39926161409639693	0.36191346692110254	0.3928145642743521	0.0	0.27389586076114536	0.3445052825015321	0.5100720583926757	0.4648891115854217	0.47465663942840075	0.47955992216892884	0.5285208864883468	0.5630228302270661	0.4733394972588688	0.4368647329492575	0.5109814174849541	0.44252619703770707	0.4996290239155857	0.41694537319051905	0.39387655535587973	0.5435420007538072	0.49712206748094956	0.4203546778235507	0.436288270548839	0.4728802287058288	0.41594390304499895	0.427210162749568	0.6724968213706468	0.5379941262587955	0.47627265498443716	0.43710794762389243	0.4469342520069053	0.47518336490767543	0.43001907197961425	0.45946435063075974	0.4393376619930249	0.46795676477778125	0.47255036690671076	0.34684966064274125	0.38745940418900415	0.3505766231240271	0.45062012023233544	0.4539239283442858	0.42959053890109766	0.3564948704846761	0.5225707016149512	0.4682533341863999	0.43512730029222463
