	31750	530368	S4Hp	530364	S25Hp	530177	S1Hp	31723	31219	31009	31071	31160	530444	31267	31300	31537	w20pp	31766	31637	31129	S20H1	530295	31232	530163	S19H1	F3H1	530215	31333	31512	531414	530119	31452	530315	31328	31343	31749	31021	31714	31416	S16H2	31700	31379	530227	530050	31557	530075	S27H1	31360	530074	S21H1	31519	S18H1	530394	530167	31600	530258	S17H1
31750	0.0	0.05524485096578068	0.03498655543636195	0.060745254886307644	0.21452747893578045	0.2067087961749212	0.34820570574351184	0.39889042678815523	0.3609775345594862	0.3563158506482474	0.3187583523026299	0.30275202528460987	0.3862737953827186	0.4233546601140434	0.4768403339449342	0.555995257876283	0.6114996766019283	0.5008296967340041	0.5014990418122957	0.5756551880644789	0.5472483599367864	0.39882242352916114	0.3941078042112322	0.3956104335162493	0.4145982656602568	0.4529956891949969	0.36896979022487536	0.519951345883922	0.521850682420142	0.457536853408046	0.48992606621370144	0.37732674353990786	0.487570099176196	0.6694501580142093	0.5243604060165556	0.4780749671544212	0.46963879333368896	0.4171407978288709	0.45037924931554135	0.5047310609571827	0.4595777619983707	0.4841766765580797	0.48358344366535877	0.4922961955798117	0.464204678852384	0.47096385363133464	0.4198889886161249	0.46681993442946396	0.37039367698410985	0.26788830759098825	0.2705571566580555	0.2365794415184957	0.12298954425521583	0.13523798141248622	0.13415470066193297	0.07960269829842373	0.08816071771233447
530368	0.05524485096578068	0.0	0.06948611825944814	0.09524481770939384	0.24902704175886664	0.2412083589980074	0.38270526856659803	0.4333899896112414	0.3954770973825724	0.3908154134713336	0.3532579151257161	0.33725158810769607	0.4207733582058048	0.4578542229371296	0.5113398967680204	0.5904948206993692	0.6459992394250145	0.5353292595570903	0.5359986046353818	0.6101547508875651	0.5817479227598726	0.43332198635224733	0.4286073670343184	0.4301099963393355	0.449097828483343	0.4874952520180831	0.40346935304796155	0.5544509087070082	0.5563502452432282	0.4920364162311322	0.5244256290367877	0.41182630636299405	0.5220696619992822	0.7039497208372955	0.5588599688396418	0.5125745299775074	0.5041383561567752	0.4516403606519571	0.48487881213862755	0.5392306237802689	0.4940773248214569	0.5186762393811659	0.518083006488445	0.5267957584028979	0.4987042416754702	0.5054634164544208	0.4543885514392111	0.5013194972525502	0.40489323980719605	0.30238787041407444	0.3050567194811417	0.2710790043415819	0.15748910707830202	0.1697375442355724	0.16865426348501916	0.11410226112150994	0.12266028053542066
S4Hp	0.03498655543636195	0.06948611825944814	0.0	0.046942419112525495	0.22136562867496176	0.2135469459141025	0.3550438554826931	0.4057285765273365	0.3678156842986675	0.3631540003874287	0.3255965020418112	0.30959017502379116	0.3931119451218999	0.43019280985322467	0.4836784836841155	0.5628334076154643	0.6183378263411096	0.5076678464731854	0.5083371915514769	0.5824933378036602	0.5540865096759677	0.40566057326834243	0.4009459539504135	0.4024485832554306	0.4214364153994381	0.4598338389341782	0.37580793996405665	0.5267894956231033	0.5286888321593233	0.4643750031472273	0.4967642159528827	0.38416489327908915	0.49440824891537727	0.6762883077533905	0.5311985557557369	0.4849131168936025	0.47647694307287025	0.4239789475680522	0.45721739905472264	0.511569210696364	0.466415911737552	0.491014826297261	0.49042159340454006	0.499134345318993	0.47104282859156527	0.4778020033705159	0.4267271383553062	0.47365808416864524	0.37723182672329114	0.27472645733016954	0.2773953063972368	0.243417591257677	0.12982769399439711	0.1420761311516675	0.14099285040111426	0.08644084803760504	0.09499886745151576
530364	0.060745254886307644	0.09524481770939384	0.046942419112525495	0.0	0.24712432812490745	0.2393056453640482	0.3808025549326388	0.4314872759772822	0.3935743837486132	0.3889126998373744	0.3513552014917569	0.33534887447373685	0.41887064457184564	0.4559515093031704	0.5094371831340612	0.58859210706541	0.6440965257910553	0.5334265459231311	0.5340958910014226	0.6082520372536059	0.5798452091259134	0.43141927271828817	0.42670465340035924	0.42820728270537634	0.4471951148493838	0.48559253838412386	0.4015666394140024	0.552548195073049	0.554447531609269	0.49013370259717304	0.5225229154028285	0.4099235927290349	0.520166948365323	0.7020470072033362	0.5569572552056826	0.5106718163435482	0.5022356425228159	0.4497376470179979	0.4829760985046684	0.5373279101463097	0.4921746111874977	0.5167735257472067	0.5161802928544857	0.5248930447689387	0.496801528041511	0.5035607028204616	0.45248583780525187	0.499416783618591	0.40299052617323683	0.3004851567801152	0.3031540058471825	0.2691762907076227	0.15558639344434283	0.1678348306016132	0.16675154985105994	0.11219954748755073	0.12075756690146146
S25Hp	0.21452747893578045	0.24902704175886664	0.22136562867496176	0.24712432812490745	0.0	0.02292304950158425	0.33036825837275197	0.38105297941739535	0.34314008718872635	0.3384784032774875	0.30092090493187	0.28491457791385	0.36843634801195874	0.4055172127432835	0.4590028865741743	0.5381578105055232	0.5936622292311684	0.48299224936324425	0.4836615944415357	0.5578177406937191	0.5294109125660266	0.38098497615840127	0.37627035684047233	0.37777298614548943	0.39676081828949694	0.435158241824237	0.3511323428541155	0.5021138985131621	0.5040132350493821	0.43969940603728613	0.47208861884294157	0.359489296169148	0.4697326518054361	0.6516127106434494	0.5065229586457958	0.46023751978366134	0.4518013459629291	0.39930335045811105	0.4325418019447815	0.48689361358642275	0.4417403146276108	0.46633922918731985	0.4657459962945989	0.4744587482090518	0.4463672314816241	0.45312640626057477	0.402051541245365	0.4489824870587041	0.35255622961335	0.2500508602202283	0.2527197092872956	0.21874199414773582	0.1552665372674095	0.24800244874278932	0.24691916799223607	0.20337367516416902	0.22374685727153137
530177	0.2067087961749212	0.2412083589980074	0.2135469459141025	0.2393056453640482	0.02292304950158425	0.0	0.32254957561189274	0.3732342966565361	0.3353214044278671	0.3306597205166283	0.2931022221710108	0.27709589515299077	0.3606176652510995	0.3976985299824243	0.4511842038133151	0.530339127744664	0.5858435464703091	0.475173566602385	0.4758429116806765	0.5499990579328599	0.5215922298051673	0.37316629339754204	0.3684516740796131	0.3699543033846302	0.3889421355286377	0.4273395590633778	0.34331366009325626	0.4942952157523029	0.4961945522885229	0.4318807232764269	0.46426993608208234	0.35167061340828876	0.4619139690445769	0.6437940278825901	0.49870427588493654	0.4524188370228021	0.44398266320206986	0.3914846676972518	0.42472311918392225	0.4790749308255635	0.4339216318667516	0.4585205464264606	0.45792731353373967	0.4666400654481926	0.4385485487207649	0.44530772349971554	0.3942328584845058	0.44116380429784485	0.34473754685249075	0.2422321774593691	0.24490102652643636	0.21092331138687653	0.14744785450655024	0.24018376598193006	0.2391004852313768	0.19555499240330976	0.2159281745106721
S1Hp	0.34820570574351184	0.38270526856659803	0.3550438554826931	0.3808025549326388	0.33036825837275197	0.32254957561189274	0.0	0.28320809541755976	0.24529520318889075	0.24063351927765192	0.2030760209320344	0.1870696939140144	0.3000349120510098	0.33711577678233456	0.3906014506132254	0.46975637454457425	0.5252607932702195	0.4145908134022953	0.4152601584805868	0.48941630473277015	0.46100947660507763	0.3125835401974523	0.3078689208795234	0.3093715501845405	0.328359382328548	0.36675680586328807	0.28273090689316654	0.4337124625522132	0.43561179908843317	0.3712979700763372	0.4036871828819926	0.29108786020819905	0.40133121584448717	0.5832112746825004	0.43812152268484683	0.3918360838227124	0.38339991000198015	0.3309019144971621	0.36414036598383254	0.4184921776254738	0.3733388786666619	0.3979377932263709	0.39734456033364995	0.4060573122481029	0.37796579552067516	0.3847249702996258	0.3336501052844161	0.38058105109775514	0.28415479365240104	0.25501662151963234	0.25768547058669955	0.3109870984359779	0.2889447640751409	0.38168067555052076	0.38059739479996746	0.3370519019719004	0.35742508407926277
31723	0.39889042678815523	0.4333899896112414	0.4057285765273365	0.4314872759772822	0.38105297941739535	0.3732342966565361	0.28320809541755976	0.0	0.17931704266946902	0.23827651017645918	0.20071901183084162	0.18471268481282166	0.35071963309565324	0.387800497826978	0.44128617165786876	0.5204410955892177	0.5759455143148628	0.4652755344469387	0.4659448795252302	0.5401010257774136	0.511694197649721	0.36326826124209577	0.35855364192416683	0.36005627122918393	0.3790441033731914	0.41744152690793146	0.33341562793781	0.4843971835968566	0.48629652013307656	0.42198269112098064	0.45437190392663607	0.3417725812528425	0.45201593688913055	0.6338959957271438	0.4888062437294902	0.4425208048673558	0.43408463104662354	0.3815866355418055	0.414825087028476	0.46917689867011725	0.4240235997113053	0.4486225142710143	0.44802928137829334	0.4567420332927463	0.4286505165653186	0.4354096913442692	0.38433482632905946	0.4312657721423986	0.3348395146970444	0.3057013425642757	0.30837019163134294	0.36167181948062127	0.3396294851197843	0.43236539659516415	0.43128211584461085	0.38773662301654377	0.40810980512390616
31219	0.3609775345594862	0.3954770973825724	0.3678156842986675	0.3935743837486132	0.34314008718872635	0.3353214044278671	0.24529520318889075	0.17931704266946902	0.0	0.20036361794779012	0.1628061196021726	0.1467997925841526	0.3128067408669842	0.34988760559830895	0.40337327942919976	0.48252820336054864	0.5380326220861938	0.4273626422182697	0.42803198729656117	0.5021881335487446	0.473781305421052	0.3253553690134267	0.3206407496954978	0.3221433790005149	0.3411312111445224	0.37952863467926246	0.29550273570914093	0.44648429136818757	0.44838362790440756	0.3840697988923116	0.416459011697967	0.30385968902417343	0.41410304466046155	0.5959831034984748	0.4508933515008212	0.4046079126386868	0.39617173881795453	0.3436737433131365	0.3769121947998069	0.4312640064414482	0.38611070748263626	0.4107096220423453	0.41011638914962434	0.41882914106407726	0.39073762433664955	0.3974967991156002	0.34642193410039046	0.3933528799137295	0.2969266224683754	0.2677884503356067	0.27045729940267393	0.32375892725195227	0.3017165928911153	0.39445250436649515	0.39336922361594184	0.34982373078787476	0.37019691289523715
