	31071	31219	31129	530052	31750	31328	530295	530258	530451	530444	31600	31512	31343	530075	530055	31714	31300	530163	w21pp	w14pp	w32pp	f20ppB	f17ppA	w23pp	f15pp	f21pp	f8pp	f19pp	f7pp	f14ppB	f1pp	f2pp	F22H1A	S28Hp	31537	530368	31267	31637	S1Hp	530331	31360	530315	F7H1	31766	31700	31519	31160	S19H1	31428
w23pp	0.39243232506546777	0.38664669785858213	0.4007901991716219	0.4198819849090782	0.41956557344600315	0.4031906383308541	0.4108867340024837	0.4040921565831405	0.42731927404612197	0.3012221575027595	0.41027549405341307	0.3829716643037713	0.4215688734221489	0.3948096277506483	0.4297866949415189	0.39984108562412346	0.35174060256497913	0.3643909250923188	0.043908141374018064	0.0519869293670166	0.04345889364714692	0.03330768592112538	0.026767499887555245	0.0	0.046260235681672965	0.045847161532107966	0.05047153807973011	0.05540622739891171	0.04352619945711856	0.04248454252865798	0.034522535793709154	0.04109518120051269	0.20137747204857226	0.36172112614398344	0.39352414156549276	0.36984251525986445	0.3756134003918128	0.3866147345879762	0.37480429038252766	0.4040932650320551	0.4411524973687483	0.44401680133824906	0.4500231370385525	0.4204465678545602	0.327396412986212	0.38484376335443726	0.41626365367083296	0.3962031265450782	0.3841116011806781
f15pp	0.39093122625319576	0.3851455990463101	0.3992891003593499	0.4183808860968062	0.4180644746337312	0.4016895395185821	0.40938563519021176	0.40259105777086857	0.42581817523385	0.2997210586904875	0.4087743952411411	0.3814705654914993	0.42006777460987693	0.3933085289383763	0.4282855961292469	0.39833998681185145	0.3502395037527072	0.36288982628004685	0.04240704256174608	0.05048583055474462	0.05155748376269751	0.04683193018841972	0.0472822669573784	0.046260235681672965	0.0	0.024724653955862742	0.029349030503484884	0.03428371982266648	0.028447430379312952	0.027405773450852374	0.029182592621862388	0.03959408238824071	0.19987637323630028	0.36022002733171143	0.39202304275322075	0.36834141644759244	0.3741123015795408	0.38511363577570423	0.3733031915702557	0.4025921662197831	0.4396513985564763	0.44251570252597705	0.44852203822628056	0.41894546904228824	0.32589531417394	0.3833426645421653	0.41476255485856095	0.3947020277328062	0.3826105023684061
f21pp	0.3905181521036308	0.38473252489674514	0.3988760262097849	0.4179678119472412	0.41765140048416616	0.4012764653690172	0.4089725610406467	0.4021779836213035	0.425405101084285	0.2993079845409225	0.4083613210915761	0.38105749134193434	0.41965470046031195	0.3928954547888114	0.4278725219796819	0.39792691266228647	0.34982642960314214	0.3624767521304818	0.04199396841218109	0.05007275640517963	0.05114440961313252	0.04641885603885472	0.0468691928078134	0.045847161532107966	0.024724653955862742	0.0	0.026879970993657992	0.03181466031283959	0.02803435622974796	0.02699269930128738	0.02876951847229739	0.03918100823867572	0.1994632990867353	0.3598069531821465	0.39160996860365577	0.3679283422980275	0.3736992274299758	0.3847005616261392	0.37289011742069067	0.4021790920702181	0.4392383244069113	0.44210262837641207	0.4481089640767155	0.4185323948927232	0.3254822400243751	0.3829295903926003	0.4143494807089959	0.39428895358324123	0.3821974282188411
f8pp	0.39514252865125293	0.3893569014443673	0.40350040275740706	0.42259218849486335	0.4222757770317883	0.4059008419166393	0.4135969375882689	0.4068023601689257	0.43002947763190713	0.3039323610885446	0.41298569763919823	0.3856818678895565	0.4242790770079341	0.3975198313364335	0.432496898527304	0.40255128920990857	0.3544508061507643	0.36710112867810396	0.046618344959803236	0.05469713295280178	0.05576878616075466	0.05104323258647686	0.051493569355435545	0.05047153807973011	0.029349030503484884	0.026879970993657992	0.0	0.03296373190829247	0.032658732777370095	0.03161707584890952	0.03339389501991953	0.04380538478629786	0.20408767563435742	0.3644313297297686	0.39623434515127787	0.3725527188456496	0.3783236039775979	0.38932493817376135	0.3775144939683128	0.4068034686178402	0.4438627009545334	0.44672700492403417	0.4527333406243377	0.42315677144034536	0.3301066165719972	0.3875539669402225	0.41897385725661807	0.3989133301308634	0.3868218047664633
f19pp	0.40007721797043455	0.3942915907635489	0.4084350920765887	0.42752687781404497	0.42721046635096993	0.4108355312358209	0.4185316269074505	0.4117370494881073	0.43496416695108875	0.3088670504077262	0.41792038695837985	0.3906165572087381	0.4292137663271157	0.4024545206556151	0.4374315878464856	0.4074859785290902	0.3593854954699459	0.3720358179972856	0.05155303427898483	0.05963182227198337	0.06070347547993626	0.055977921905658465	0.05642825867461715	0.05540622739891171	0.03428371982266648	0.03181466031283959	0.03296373190829247	0.0	0.0375934220965517	0.03655176516809112	0.03832858433910113	0.04874007410547946	0.20902236495353904	0.3693660190489502	0.4011690344704595	0.37748740816483123	0.3832582932967795	0.39425962749294297	0.38244918328749444	0.41173815793702184	0.448797390273715	0.4516616942432158	0.4576680299435193	0.428091460759527	0.3350413058911788	0.3924886562594041	0.4239085465757997	0.403848019450045	0.3917564940856449
f7pp	0.3881971900286414	0.38241156282175576	0.3965550641347955	0.4156468498722518	0.41533043840917677	0.39895550329402774	0.40665159896565733	0.39985702154631414	0.4230841390092956	0.2969870224659331	0.4060403590165867	0.3787365292669449	0.4173337383853225	0.39057449271382194	0.4255515599046925	0.3956059505872971	0.34750546752815276	0.3601557900554924	0.039673006337191674	0.04775179433019022	0.048823447538143105	0.04409789396386531	0.04454823073282399	0.04352619945711856	0.028447430379312952	0.02803435622974796	0.032658732777370095	0.0375934220965517	0.0	0.02323575837133229	0.026448556397307983	0.03686004616368631	0.19714233701174588	0.35748599110715706	0.3892890065286664	0.36560738022303807	0.3713782653549864	0.3823795995511498	0.3705691553457013	0.39985812999522874	0.4369173623319219	0.4397816663014227	0.44578800200172614	0.4162114328177338	0.32316127794938565	0.3806086283176109	0.4120285186340066	0.39196799150825185	0.37987646614385173
f14ppB	0.3871555331001808	0.38136990589329517	0.39551340720633493	0.4146051929437912	0.4142887814807162	0.39791384636556715	0.40560994203719675	0.39881536461785355	0.422042482080835	0.2959453655374725	0.4049987020881261	0.3776948723384843	0.4162920814568619	0.38953283578536135	0.4245099029762319	0.3945642936588365	0.34646381059969217	0.35911413312703183	0.0386313494087311	0.04671013740172964	0.04778179060968253	0.04305623703540473	0.043506573804363416	0.04248454252865798	0.027405773450852374	0.02699269930128738	0.03161707584890952	0.03655176516809112	0.02323575837133229	0.0	0.025406899468847402	0.035818389235225734	0.1961006800832853	0.3564443341786965	0.3882473496002058	0.3645657232945775	0.3703366084265258	0.3813379426226892	0.3695274984172407	0.39881647306676815	0.4358757054034613	0.4387400093729621	0.44474634507326555	0.41516977588927323	0.32211962102092506	0.3795669713891503	0.410986861705546	0.39092633457979126	0.37883480921539114
f1pp	0.37919352636523196	0.3734078991583463	0.3875514004713861	0.4066431862088424	0.4063267747457674	0.3899518396306183	0.39764793530224796	0.39085335788290476	0.4140804753458862	0.2879833588025237	0.3970366953531773	0.3697328656035355	0.4083300747219131	0.3815708290504125	0.4165478962412831	0.38660228692388765	0.3385018038647434	0.35115212639208304	0.03066934267378227	0.03874813066678082	0.0398197838747337	0.03509423030045591	0.035544567069414584	0.034522535793709154	0.029182592621862388	0.02876951847229739	0.03339389501991953	0.03832858433910113	0.026448556397307983	0.025406899468847402	0.0	0.027856382500276902	0.18813867334833648	0.34848232744374763	0.38028534286525695	0.35660371655962864	0.362374601691577	0.37337593588774043	0.3615654916822919	0.3908544663318193	0.4279136986685125	0.43077800263801325	0.43678433833831676	0.40720776915432444	0.3141576142859762	0.3716049646542015	0.40302485497059715	0.3829643278448424	0.3708728024804423
f2pp	0.3786125268127158	0.37282689960583015	0.3869704009188699	0.4060621866563262	0.40574577519325117	0.3893708400781022	0.39706693574973173	0.39027235833038854	0.41349947579337	0.2874023592500075	0.3964556958006611	0.36915186605101935	0.40774907516939696	0.3809898294978964	0.4159668966887669	0.3860212873713715	0.33792080431222715	0.3505711268395668	0.030088343121266098	0.03816713111426464	0.04639242928153724	0.041666875707259445	0.04211721247621813	0.04109518120051269	0.03959408238824071	0.03918100823867572	0.04380538478629786	0.04874007410547946	0.03686004616368631	0.035818389235225734	0.027856382500276902	0.0	0.1875576737958203	0.3479013278912315	0.3797043433127408	0.3560227170071125	0.3617936021390608	0.3727949363352242	0.3609844921297757	0.39027346677930314	0.4273326991159963	0.4301970030854971	0.43620333878580053	0.4066267696018082	0.3135766147334601	0.37102396510168534	0.4024438554180809	0.38238332829232624	0.37029180292792613
F22H1A	0.508637302941299	0.5028516757344135	0.5169951770474532	0.5360869627849094	0.5357705513218345	0.5193956162066854	0.5270917118783149	0.5202971344589717	0.5435242519219532	0.4174271353785908	0.5264804719292444	0.49917664217960256	0.5377738512979802	0.5110146056264796	0.5459916728173502	0.5160460634999547	0.46794558044081047	0.48059590296815013	0.18212791886857738	0.1923368915170942	0.2066747201295968	0.20194916655531903	0.2023995033242777	0.20137747204857226	0.19987637323630028	0.1994632990867353	0.20408767563435742	0.20902236495353904	0.19714233701174588	0.1961006800832853	0.18813867334833648	0.1875576737958203	0.0	0.4779261040198147	0.509729119441324	0.48604749313569573	0.4918183782676441	0.5028197124638074	0.49100926825835894	0.5202982429078864	0.5573574752445796	0.5602217792140803	0.5662281149143839	0.5366515457303915	0.4436013908620433	0.5010487412302687	0.5324686315466642	0.5124081044209094	0.5003165790565094
S28Hp	0.3411444644052536	0.33535883719836795	0.3495023385114077	0.368594124248864	0.36827771278578897	0.35190277767063993	0.35959887334226953	0.35280429592292634	0.3760314133859078	0.24993429684254528	0.3589876333931989	0.3316838036435571	0.3702810127619347	0.34352176709043414	0.3784988342813047	0.3485532249639093	0.30045274190476495	0.3131030644321046	0.34247157296398856	0.3526805456125054	0.367018374225008	0.3622928206507302	0.3627431574196889	0.36172112614398344	0.36022002733171143	0.3598069531821465	0.3644313297297686	0.3693660190489502	0.35748599110715706	0.3564443341786965	0.34848232744374763	0.3479013278912315	0.4779261040198147	0.0	0.2944768112602709	0.2707951849546426	0.27656607008659095	0.28756740428275435	0.2757569600773058	0.3050459347268333	0.3898646367085341	0.3927289406780349	0.39873527637833833	0.369158707194346	0.27610855232599785	0.3335559026942231	0.3649757930106187	0.34491526588486404	0.33282374052046393
31537	0.37294747982676285	0.3671618526198772	0.381305353932917	0.40039713967037327	0.40008072820729823	0.38370579309214925	0.3914018887637788	0.3846073113444356	0.40783442880741705	0.2817373122640546	0.39079064881470815	0.3634868190650664	0.402084028183444	0.37532478251194346	0.41030184970281397	0.38035624038541854	0.3322557573262742	0.3449060798536139	0.3742745883854979	0.3844835610340147	0.39882138964651725	0.3940958360722395	0.3945461728411982	0.39352414156549276	0.39202304275322075	0.39160996860365577	0.39623434515127787	0.4011690344704595	0.3892890065286664	0.3882473496002058	0.38028534286525695	0.3797043433127408	0.509729119441324	0.2944768112602709	0.0	0.025718565100996016	0.04246395493798741	0.07869038584691859	0.06687994164147008	0.0961689162909975	0.42166765213004337	0.42453195609954414	0.4305382917998476	0.4009617226158553	0.30791156774750716	0.3653589181157324	0.396778808432128	0.3767182813063733	0.3646267559419732
530368	0.3492658535211346	0.34348022631424896	0.3576237276272887	0.376715513364745	0.37639910190167	0.36002416678652094	0.36772026245815054	0.36092568503880734	0.3841528025017888	0.2580556859584263	0.3671090225090799	0.3398051927594381	0.3784024018778157	0.35164315620631514	0.3866202233971857	0.3566746140797903	0.30857413102064596	0.3212244535479856	0.35059296207986956	0.3608019347283864	0.375139763340889	0.3704142097666112	0.3708645465355699	0.36984251525986445	0.36834141644759244	0.3679283422980275	0.3725527188456496	0.37748740816483123	0.36560738022303807	0.3645657232945775	0.35660371655962864	0.3560227170071125	0.48604749313569573	0.2707951849546426	0.025718565100996016	0.0	0.018782328632359117	0.0550087595412903	0.04319831533584179	0.0724872899853692	0.3979860258244151	0.4008503297939159	0.40685666549421934	0.377280096310227	0.28422994144187885	0.3416772918101041	0.3730971821264997	0.35303665500074505	0.34094512963634493
31267	0.3550367386530829	0.34925111144619725	0.363394612759237	0.3824863984966933	0.38216998703361826	0.3657950519184693	0.3734911475900988	0.36669657017075563	0.3899236876337371	0.2638265710903746	0.3728799076410282	0.34557607789138645	0.38417328700976405	0.3574140413382635	0.392391108529134	0.3624454992117386	0.31434501615259425	0.3269953386799339	0.3563638472118179	0.36657281986033474	0.3809106484728373	0.37618509489855956	0.37663543166751823	0.3756134003918128	0.3741123015795408	0.3736992274299758	0.3783236039775979	0.3832582932967795	0.3713782653549864	0.3703366084265258	0.362374601691577	0.3617936021390608	0.4918183782676441	0.27656607008659095	0.04246395493798741	0.018782328632359117	0.0	0.060779644673238625	0.04896920046779012	0.07825817511731753	0.4037569109563634	0.40662121492586417	0.4126275506261676	0.3830509814421753	0.2900008265738272	0.34744817694205243	0.378868067258448	0.35880754013269334	0.3467160147682932
31637	0.36603807284924633	0.3602524456423607	0.37439594695540046	0.39348773269285675	0.3931713212297817	0.3767963861146327	0.3844924817862623	0.3776979043669191	0.40092502182990053	0.274827905286538	0.38388124183719163	0.3565774120875499	0.3951746212059275	0.3684153755344269	0.4033924427252974	0.37344683340790197	0.3253463503487577	0.33799667287609736	0.3673651814079813	0.37757415405649813	0.39191198266900074	0.38718642909472295	0.3876367658636816	0.3866147345879762	0.38511363577570423	0.3847005616261392	0.38932493817376135	0.39425962749294297	0.3823795995511498	0.3813379426226892	0.37337593588774043	0.3727949363352242	0.5028197124638074	0.28756740428275435	0.07869038584691859	0.0550087595412903	0.060779644673238625	0.0	0.04750993646979307	0.07679891111932047	0.4147582451525268	0.41762254912202756	0.4236288848223311	0.39405231563833876	0.3010021607699906	0.3584495111382159	0.38986940145461146	0.3698088743288568	0.35771734896445667
S1Hp	0.3542276286437978	0.3484420014369122	0.36258550274995194	0.38167728848740823	0.3813608770243332	0.36498594190918415	0.37268203758081375	0.36588746016147056	0.389114577624452	0.2630174610810895	0.3720707976317431	0.34476696788210137	0.383364177000479	0.35660493132897836	0.3915819985198489	0.36163638920245345	0.3135359061433092	0.32618622867064884	0.3555547372025328	0.3657637098510496	0.3801015384635522	0.3753759848892744	0.3758263216582331	0.37480429038252766	0.3733031915702557	0.37289011742069067	0.3775144939683128	0.38244918328749444	0.3705691553457013	0.3695274984172407	0.3615654916822919	0.3609844921297757	0.49100926825835894	0.2757569600773058	0.06687994164147008	0.04319831533584179	0.04896920046779012	0.04750993646979307	0.0	0.05053789815036724	0.40294780094707827	0.40581210491657904	0.41181844061688255	0.38224187143289023	0.28919171656454207	0.34663906693276736	0.37805895724916294	0.35799843012340826	0.34590690475900815
530331	0.3835166032933252	0.3777309760864396	0.39187447739947934	0.41096626313693563	0.4106498516738606	0.3942749165587116	0.40197101223034115	0.39517643481099796	0.4184035522739794	0.29230643573061693	0.4013597722812705	0.37405594253162877	0.4126531516500064	0.3858939059785058	0.42087097316937633	0.3909253638519809	0.3428248807928366	0.35547520332017624	0.38484371185206023	0.39505268450057707	0.4093905131130796	0.4046649595388019	0.40511529630776055	0.4040932650320551	0.4025921662197831	0.4021790920702181	0.4068034686178402	0.41173815793702184	0.39985812999522874	0.39881647306676815	0.3908544663318193	0.39027346677930314	0.5202982429078864	0.3050459347268333	0.0961689162909975	0.0724872899853692	0.07825817511731753	0.07679891111932047	0.05053789815036724	0.0	0.4322367755966057	0.4351010795661065	0.44110741526640995	0.41153084608241763	0.3184806912140695	0.37592804158229476	0.40734793189869034	0.38728740477293566	0.37519587940853555
31360	0.3523682605759402	0.34658263336905454	0.3607261346820943	0.3798179204195506	0.3795015089564756	0.3631265738413265	0.37082266951295617	0.3858655439451708	0.40909266140815226	0.2829955448647898	0.39204888141544336	0.3647450516658016	0.40334226078417923	0.37658301511267867	0.4115600823035492	0.38161447298615375	0.36205660705598675	0.3747069295833264	0.4219029441887534	0.43211191683727024	0.4464497454497728	0.44172419187549505	0.4421745286444537	0.4411524973687483	0.4396513985564763	0.4392383244069113	0.4438627009545334	0.448797390273715	0.4369173623319219	0.4358757054034613	0.4279136986685125	0.4273326991159963	0.5573574752445796	0.3898646367085341	0.42166765213004337	0.3979860258244151	0.4037569109563634	0.4147582451525268	0.40294780094707827	0.4322367755966057	0.0	0.3188378872566211	0.3248442229569246	0.2952676537729323	0.2524219548838364	0.3098693052520617	0.37619958918130536	0.3561390620555506	0.3440475366911505
530315	0.35523256454544094	0.3494469373385553	0.36359043865159507	0.38268222438905136	0.3823658129259764	0.3659908778108273	0.37368697348245694	0.3887298479146716	0.41195696537765303	0.28585984883429055	0.39491318538494413	0.3676093556353024	0.40620656475368	0.37944731908217944	0.41442438627304995	0.3844787769556545	0.3649209110254875	0.3775712335528272	0.4247672481582542	0.434976220806771	0.44931404941927355	0.4445884958449958	0.4450388326139545	0.44401680133824906	0.44251570252597705	0.44210262837641207	0.44672700492403417	0.4516616942432158	0.4397816663014227	0.4387400093729621	0.43077800263801325	0.4301970030854971	0.5602217792140803	0.3927289406780349	0.42453195609954414	0.4008503297939159	0.40662121492586417	0.41762254912202756	0.40581210491657904	0.4351010795661065	0.3188378872566211	0.0	0.17743907791078073	0.23305509228188256	0.25528625885333717	0.31273360922156246	0.37906389315080613	0.3590033660250514	0.3469118406606513
F7H1	0.36123890024574445	0.3554532730388588	0.3695967743518986	0.3886885600893549	0.38837214862627983	0.3719972135111308	0.3796933091827604	0.3947361836149751	0.41796330107795654	0.29186618453459406	0.40091952108524764	0.3736156913356059	0.4122129004539835	0.3854536547824829	0.4204307219733534	0.390485112655958	0.37092724672579097	0.38357756925313063	0.43077358385855763	0.44098255650707446	0.45532038511957706	0.4505948315452993	0.45104516831425795	0.4500231370385525	0.44852203822628056	0.4481089640767155	0.4527333406243377	0.4576680299435193	0.44578800200172614	0.44474634507326555	0.43678433833831676	0.43620333878580053	0.5662281149143839	0.39873527637833833	0.4305382917998476	0.40685666549421934	0.4126275506261676	0.4236288848223311	0.41181844061688255	0.44110741526640995	0.3248442229569246	0.17743907791078073	0.0	0.23906142798218605	0.2612925945536407	0.31873994492186597	0.3850702288511096	0.3650097017253549	0.3529181763609548
31766	0.33166233106175214	0.3258767038548665	0.34002020516790626	0.35911199090536255	0.3587955794422875	0.3424206443271385	0.3501167399987681	0.36515961443098277	0.3883867318939642	0.26228961535060175	0.3713429519012553	0.3440391221516136	0.3826363312699912	0.3558770855984906	0.3908541527893611	0.36090854347196566	0.34135067754179865	0.3540010000691383	0.4011970146745653	0.41140598732308215	0.42574381593558475	0.42101826236130696	0.42146859913026563	0.4204465678545602	0.41894546904228824	0.4185323948927232	0.42315677144034536	0.428091460759527	0.4162114328177338	0.41516977588927323	0.40720776915432444	0.4066267696018082	0.5366515457303915	0.369158707194346	0.4009617226158553	0.377280096310227	0.3830509814421753	0.39405231563833876	0.38224187143289023	0.41153084608241763	0.2952676537729323	0.23305509228188256	0.23906142798218605	0.0	0.23171602536964836	0.28916337573787365	0.35549365966711727	0.3354331325413626	0.3233416071769625
31700	0.23861217619340394	0.23282654898651833	0.2469700502995581	0.2660618360370144	0.26574542457393935	0.2493704894587903	0.2570665851304199	0.2721094595626346	0.29533657702561605	0.16923946048225358	0.27829279703290716	0.25098896728326536	0.28958617640164297	0.2628269307301424	0.297803997921013	0.26785838860361755	0.24830052267345049	0.26095084520079015	0.30814685980621714	0.318355832454734	0.3326936610672366	0.3279681074929588	0.32841844426191746	0.327396412986212	0.32589531417394	0.3254822400243751	0.3301066165719972	0.3350413058911788	0.32316127794938565	0.32211962102092506	0.3141576142859762	0.3135766147334601	0.4436013908620433	0.27610855232599785	0.30791156774750716	0.28422994144187885	0.2900008265738272	0.3010021607699906	0.28919171656454207	0.3184806912140695	0.2524219548838364	0.25528625885333717	0.2612925945536407	0.23171602536964836	0.0	0.101239266294502	0.2624435047987691	0.2423829776730144	0.2302914523086143
31519	0.2960595265616292	0.29027389935474357	0.30441740066778333	0.3235091864052396	0.3231927749421646	0.3068178398270156	0.31451393549864515	0.3295568099308599	0.35278392739384135	0.22668681085047881	0.33574014740113245	0.30843631765149065	0.34703352676986826	0.32027428109836764	0.3552513482892382	0.3253057389718428	0.3057478730416757	0.3183981955690154	0.3655942101744424	0.3758031828229592	0.39014101143546187	0.38541545786118403	0.3858657946301427	0.38484376335443726	0.3833426645421653	0.3829295903926003	0.3875539669402225	0.3924886562594041	0.3806086283176109	0.3795669713891503	0.3716049646542015	0.37102396510168534	0.5010487412302687	0.3335559026942231	0.3653589181157324	0.3416772918101041	0.34744817694205243	0.3584495111382159	0.34663906693276736	0.37592804158229476	0.3098693052520617	0.31273360922156246	0.31873994492186597	0.28916337573787365	0.101239266294502	0.0	0.31989085516699434	0.29983032804123966	0.28773880267683954
31160	0.26207945835081925	0.2562938311439336	0.2704373324569734	0.28952911819442967	0.3382079113033153	0.32183297618816625	0.32952907185979585	0.3609767002472555	0.38420381771023693	0.25810670116687445	0.36716003771752803	0.3398562079678863	0.3784534170862639	0.3516941714147633	0.3866712386056338	0.35672562928823837	0.33716776335807136	0.349818085885411	0.3970141004908381	0.4072230731393549	0.42156090175185745	0.4168353481775797	0.4172856849465384	0.41626365367083296	0.41476255485856095	0.4143494807089959	0.41897385725661807	0.4239085465757997	0.4120285186340066	0.410986861705546	0.40302485497059715	0.4024438554180809	0.5324686315466642	0.3649757930106187	0.396778808432128	0.3730971821264997	0.378868067258448	0.38986940145461146	0.37805895724916294	0.40734793189869034	0.37619958918130536	0.37906389315080613	0.3850702288511096	0.35549365966711727	0.2624435047987691	0.31989085516699434	0.0	0.2658502598304297	0.2537587344660296
S19H1	0.04363094747543429	0.054906204046158064	0.15880543771810038	0.17789722345555667	0.3181473841775606	0.3017724490624116	0.3094685447340412	0.3409161731215008	0.36414329058448225	0.23804617404111972	0.34709951059177335	0.31979568084213156	0.35839288996050916	0.3316336442890086	0.3666107114798791	0.3366651021624837	0.3171072362323167	0.32975755875965634	0.37695357336508334	0.3871625460136002	0.4015003746261028	0.396774821051825	0.39722515782078366	0.3962031265450782	0.3947020277328062	0.39428895358324123	0.3989133301308634	0.403848019450045	0.39196799150825185	0.39092633457979126	0.3829643278448424	0.38238332829232624	0.5124081044209094	0.34491526588486404	0.3767182813063733	0.35303665500074505	0.35880754013269334	0.3698088743288568	0.35799843012340826	0.38728740477293566	0.3561390620555506	0.3590033660250514	0.3650097017253549	0.3354331325413626	0.2423829776730144	0.29983032804123966	0.2658502598304297	0.0	0.028182882571583013
31428	0.031539422111034214	0.042814678681757985	0.1467139123537003	0.16580569809115658	0.3060558588131605	0.28968092369801146	0.29737701936964106	0.3288246477571007	0.35205176522008214	0.22595464867671966	0.33500798522737324	0.30770415547773144	0.34630136459610905	0.3195421189246085	0.354519186115479	0.3245735767980836	0.30501571086791657	0.31766603339525623	0.3648620480006832	0.37507102064920006	0.38940884926170266	0.3846832956874249	0.38513363245638355	0.3841116011806781	0.3826105023684061	0.3821974282188411	0.3868218047664633	0.3917564940856449	0.37987646614385173	0.37883480921539114	0.3708728024804423	0.37029180292792613	0.5003165790565094	0.33282374052046393	0.3646267559419732	0.34094512963634493	0.3467160147682932	0.35771734896445667	0.34590690475900815	0.37519587940853555	0.3440475366911505	0.3469118406606513	0.3529181763609548	0.3233416071769625	0.2302914523086143	0.28773880267683954	0.2537587344660296	0.028182882571583013	0.0
