	31750	530163	530167	530050	31129	31714	530368	530258	S23Hp	31700	530444
31750	0.0	0.5169820853552418	0.49979671073680854	0.4532501507339356	0.5904407881440329	0.4686807471577771	0.7224003629512677	0.5531166260937466	0.44576924911725857	0.3620952595876223	0.36850241936663364
530163	0.5169820853552418	0.0	0.656043744962308	0.6094971849594351	0.7466878223695324	0.6249277813832765	0.8786473971767672	0.7093636603192459	0.602016283342758	0.5183422938131217	0.5247494535921331
530167	0.49979671073680854	0.656043744962308	0.0	0.3053616046053882	0.6227130136996666	0.5444302287404607	0.7981498445339513	0.6288661076764301	0.5215187306999421	0.43784474117030586	0.4442519009493172
530050	0.4532501507339356	0.6094971849594351	0.3053616046053882	0.0	0.5761664536967936	0.4978836687375878	0.7516032845310785	0.5823195476735572	0.47497217069706926	0.391298181167433	0.39770534094644433
31129	0.5904407881440329	0.7466878223695324	0.6227130136996666	0.5761664536967936	0.0	0.635074306147685	0.8887939219411757	0.7195101850836545	0.6121628081071665	0.5284888185775303	0.5348959783565416
31714	0.4686807471577771	0.6249277813832765	0.5444302287404607	0.4978836687375878	0.635074306147685	0.0	0.6291810343280866	0.5946162382660595	0.4872688612895715	0.4035948717599352	0.41000203153894654
530368	0.7224003629512677	0.8786473971767672	0.7981498445339513	0.7516032845310785	0.8887939219411757	0.6291810343280866	0.0	0.84833585405955	0.7409884770830621	0.6573144875534258	0.6637216473324372
530258	0.5531166260937466	0.7093636603192459	0.6288661076764301	0.5823195476735572	0.7195101850836545	0.5946162382660595	0.84833585405955	0.0	0.39275023269925025	0.47175069082735394	0.4781578506063653
S23Hp	0.44576924911725857	0.602016283342758	0.5215187306999421	0.47497217069706926	0.6121628081071665	0.4872688612895715	0.7409884770830621	0.39275023269925025	0.0	0.36440331385086594	0.3708104736298773
31700	0.3620952595876223	0.5183422938131217	0.43784474117030586	0.391298181167433	0.5284888185775303	0.4035948717599352	0.6573144875534258	0.47175069082735394	0.36440331385086594	0.0	0.25862746713609835
530444	0.36850241936663364	0.5247494535921331	0.4442519009493172	0.39770534094644433	0.5348959783565416	0.41000203153894654	0.6637216473324372	0.4781578506063653	0.3708104736298773	0.25862746713609835	0.0
