	f24pp	S12Hp	31219	S14Hp	F22HpB	f20ppA	f12ppA	f12ppB	S19H1	w12pp	S13Hp	f21pp	f11pp	f4pp	f17ppA	f2pp	s2pp	w2pp	S1Hp	S28Hp	F6H1	S31Hp	F23HpA	S20H1	f28pp	S18H1	S9H1	f14ppA	f1pp	w1pp	s28pp	w28pp	F8H1	F14H1B	f22ppA	s22pp	S22Hp	S27H1	f19pp	w17pp	s17pp	S17H1	w3pp	s3pp	s30pp	w30pp	S15Hp	s27pp	w11pp	w15pp	w16pp	f31pp	S26Hp	w32pp	s32pp	w20pp	s8pp	f17ppB	s12pp	w13pp	F32H1	F3H1	f7pp	f32pp	f29pp	f25pp	s26pp	w26pp	f26pp	f15pp	f16ppB	w25pp	f8pp	w8pp	w24pp	s24pp	f10pp	f6ppA	f6ppB	w31pp	f30pp	S8Hp	f23ppA	f14ppB	w29pp	s29pp	s9pp	w9pp	w7pp	s7pp	w4pp	w6pp	w10pp	s14pp	w14pp	w23pp	s25pp	w19pp	F7H1	f16ppA	F14H1A	S2Hp	w18pp	f18pp
S9H1	0.12082731174989121	0.1574753931197767	1.2204502728710653	1.2210747747898374	1.197088443730295	0.1626109738461998	0.12818259852291722	0.14579400280313837	0.20578086441541488	0.12957558361000898	0.11743755080780863	0.10951613606072769	0.11650591093801434	0.11814944035466374	0.11924610797739099	0.09438315139485035	0.10987533290527936	0.12332538911770041	0.09201581437939335	0.21299524165682218	0.20819752489629956	0.13772306970082332	0.2318318888967836	0.15049054386560262	0.09554665537656384	0.16941439982284404	0.0	0.09887370302397605	0.11364297789794447	0.09917160547032877	0.11327610038652433	0.11674633861854686	0.18844225844730883	0.19323291442772425	0.14205415854327133	0.1609653551650217	0.17920500887114119	0.1794439814218149	0.12902095286593906	0.1069629906928001	0.13019800889742747	0.178483959340768	0.11315956159817822	0.1442315022334839	0.11236061126612262	0.1364271152085771	0.18290643544632124	0.10838337855259672	0.10843734842709005	0.14806336453682017	0.13612599392970376	0.12142050676050928	0.1882334126256588	0.14225576064517537	0.14131304291945823	0.1316013690750899	0.14487767704749474	0.14065520755480143	0.13722750031142567	0.12461613491356377	0.20651581674057823	0.21298638389520064	0.11474059355758826	0.1375584973610417	0.1605592638049655	0.12176135052536784	0.1818088701455367	0.12451398157293712	0.12776328535704481	0.12136885384970823	0.14052576595699373	0.11575941240505547	0.10398115422514442	0.13397437279405688	0.11847662377638385	0.16095759356084516	0.09390407464872719	0.1011666654785379	0.11926375893338495	0.13943945073512548	0.13688364725856095	0.2021150216553379	0.16031563003746274	0.13757372578233557	0.14417572900722872	0.1428289736775379	0.15665994436356073	0.11090118034860388	0.1712069520297696	0.17532285834225653	0.14275517705078783	0.11605773775831829	0.11529957579491767	0.15577234447097082	0.12587295935181197	0.12869486890630538	0.10587364018979012	0.13073346544268993	0.16586279091516598	0.11613779893202668	0.2074847235783924	0.18765415723686857	0.13754746095117756	0.1247702589036682
f14ppA	0.12110465800864291	0.1577527393785284	1.220727619129817	1.2213521210485891	1.1973657899890469	0.1628883201049515	0.12845994478166892	0.14607134906189007	0.20605821067416658	0.12985292986876068	0.11771489706656033	0.10979348231947939	0.11678325719676604	0.11842678661341544	0.11952345423614269	0.09466049765360204	0.11015267916403106	0.12360273537645211	0.09229316063814505	0.21327258791557388	0.20847487115505126	0.13800041595957505	0.2321092351555353	0.1549759419920467	0.10003205350300792	0.18623430309717443	0.09887370302397605	0.0	0.11392032415669619	0.09944895172908048	0.11355344664527603	0.11702368487729856	0.18871960470606053	0.19351026068647595	0.14233150480202303	0.1612427014237734	0.17948235512989288	0.1797213276805666	0.12929829912469076	0.1072403369515518	0.13047535515617917	0.1787613055995197	0.11343690785692992	0.1445088484922356	0.11263795752487432	0.13670446146732879	0.18318378170507293	0.10866072481134842	0.10871469468584175	0.14834071079557187	0.13640334018845546	0.12169785301926098	0.1885107588844105	0.14253310690392706	0.14159038917820993	0.1318787153338416	0.14515502330624644	0.14093255381355313	0.13750484657017736	0.12489348117231547	0.20679316299932993	0.21326373015395234	0.11501793981633995	0.1378358436197934	0.1608366100637172	0.12203869678411954	0.1820862164042884	0.12479132783168882	0.1280406316157965	0.12164620010845993	0.14080311221574543	0.11603675866380717	0.10425850048389612	0.13425171905280858	0.11875397003513555	0.16123493981959686	0.09418142090747889	0.1014440117372896	0.11954110519213665	0.13971679699387718	0.13716099351731265	0.2023923679140896	0.16059297629621444	0.13785107204108726	0.14445307526598042	0.1431063199362896	0.15693729062231243	0.11117852660735558	0.1714842982885213	0.17560020460100823	0.14303252330953953	0.11633508401706999	0.11557692205366937	0.15604969072972252	0.12615030561056367	0.12897221516505708	0.10615098644854182	0.13101081170144163	0.16614013717391768	0.11641514519077838	0.2077620698371441	0.18793150349562027	0.13782480720992926	0.12504760516241992
f1pp	0.11653338688738775	0.15318146825727325	1.216156348008562	1.216780849927334	1.1927945188677918	0.15831704898369633	0.12388867366041376	0.1415000779406349	0.20148693955291141	0.12528165874750552	0.11314362594530517	0.10522221119822422	0.11221198607551089	0.11385551549216028	0.11495218311488754	0.09008922653234688	0.10558140804277591	0.11903146425519696	0.09718284286616638	0.21816227014359524	0.21336455338307259	0.14289009818759635	0.23699891738355666	0.16974521686601513	0.11480132837697635	0.20100357797114282	0.11364297789794447	0.11392032415669619	0.0	0.06569253021723712	0.09894697646789673	0.10241721469991925	0.18414833358480537	0.18893898956522082	0.1377602336807679	0.15667143030251823	0.17491108400863775	0.17515005655931143	0.1247270280034356	0.10266906583029665	0.12590408403492404	0.17419003447826453	0.10886563673567479	0.13993757737098045	0.10806668640361916	0.13213319034607363	0.17861251058381777	0.10408945369009326	0.10414342356458658	0.1437694396743167	0.1318320690672003	0.11712658189800582	0.18393948776315533	0.1379618357826719	0.13701911805695477	0.12730744421258644	0.14058375218499128	0.13636128269229797	0.1329335754489222	0.12032221005106031	0.20222189187807477	0.20869245903269718	0.1104466686950848	0.13326457249853824	0.15626533894246203	0.11746742566286437	0.17751494528303324	0.12022005671043366	0.12346936049454135	0.11707492898720477	0.13623184109449027	0.111465487542552	0.09968722936264096	0.12968044793155342	0.11418269891388039	0.1566636686983417	0.08961014978622373	0.09687274061603444	0.11496983407088149	0.13514552587262202	0.13258972239605749	0.19782109679283444	0.15602170517495928	0.1332798009198321	0.13988180414472526	0.13853504881503445	0.15236601950105727	0.10660725548610042	0.16691302716726614	0.17102893347975306	0.13846125218828437	0.11176381289581483	0.11100565093241421	0.15147841960846736	0.1215790344893085	0.1244009440438019	0.10157971532728666	0.12643954058018647	0.16156886605266252	0.11184387406952322	0.20319079871588894	0.1833602323743651	0.1332535360886741	0.12047633404116474
w1pp	0.10206201445977205	0.13871009582965754	1.2016849755809462	1.2023094774997183	1.178323146440176	0.14384567655608063	0.10941730123279805	0.1270287055130192	0.1870155671252957	0.1108102863198898	0.09867225351768946	0.09075083877060852	0.09774061364789519	0.09938414306454457	0.10048081068727184	0.07561785410473118	0.0911100356151602	0.10456009182758126	0.08271147043855068	0.20369089771597954	0.19889318095545688	0.12841872575998065	0.22252754495594096	0.15527384443839942	0.10032995594936064	0.18653220554352712	0.09917160547032877	0.09944895172908048	0.06569253021723712	0.0	0.08447560404028102	0.08794584227230355	0.16967696115718967	0.1744676171376051	0.12328886125315218	0.14220005787490253	0.16043971158102205	0.16067868413169573	0.1102556555758199	0.08819769340268095	0.11143271160730832	0.15971866205064883	0.09439426430805908	0.12546620494336475	0.09359531397600346	0.11766181791845791	0.16414113815620207	0.08961808126247756	0.08967205113697088	0.129298067246701	0.11736069663958458	0.10265520947039011	0.16946811533553963	0.1234904633550562	0.12254774562933905	0.11283607178497074	0.12611237975737558	0.12188991026468225	0.11846220302130651	0.1058508376234446	0.18775051945045906	0.19422108660508147	0.09597529626746909	0.11879320007092255	0.14179396651484633	0.10299605323524867	0.16304357285541754	0.10574868428281796	0.10899798806692565	0.10260355655958907	0.12176046866687455	0.0969941151149363	0.08521585693502526	0.1152090755039377	0.09971132648626468	0.142192296270726	0.07513877735860802	0.08240136818841874	0.10049846164326579	0.12067415344500634	0.11811834996844178	0.18334972436521876	0.1415503327473436	0.1188084284922164	0.12541043171710956	0.12406367638741875	0.13789464707344157	0.09213588305848472	0.15244165473965043	0.15655756105213736	0.12398987976066866	0.09729244046819914	0.09653427850479851	0.13700704718085166	0.1071076620616928	0.1099295716161862	0.08710834289967095	0.11196816815257078	0.14709749362504682	0.09737250164190751	0.18871942628827323	0.1688888599467494	0.1187821636610584	0.10600496161354904
s28pp	0.11616650937596759	0.15281459074585307	1.2157894704971417	1.2164139724159138	1.1924276413563715	0.1579501714722762	0.1235217961489936	0.14113320042921476	0.20112006204149124	0.12491478123608535	0.11277674843388501	0.10485533368680407	0.11184510856409072	0.11348863798074013	0.11458530560346739	0.08972234902092673	0.10521453053135574	0.1186645867437768	0.09681596535474624	0.21779539263217507	0.21299767587165244	0.1425232206761762	0.2366320398721365	0.16937833935459495	0.11443445086555619	0.20063670045972268	0.11327610038652433	0.11355344664527603	0.09894697646789673	0.08447560404028102	0.0	0.0428699170124891	0.18378145607338522	0.18857211205380064	0.13739335616934772	0.1563045527910981	0.17454420649721758	0.17478317904789129	0.12436015049201544	0.1023021883188765	0.12553720652350386	0.1738231569668444	0.10849875922425462	0.1395706998595603	0.10769980889219899	0.13176631283465345	0.1782456330723976	0.10372257617867309	0.10377654605316641	0.14340256216289657	0.13146519155578013	0.11675970438658567	0.18357261025173519	0.13759495827125173	0.1366522405455346	0.12694056670116627	0.14021687467357113	0.1359944051808778	0.13256669793750206	0.11995533253964015	0.2018550143666546	0.208325581521277	0.11007979118366462	0.1328976949871181	0.15589846143104186	0.11710054815144422	0.1771480677716131	0.1198531791990135	0.1231024829831212	0.11670805147578461	0.1358649635830701	0.11109861003113186	0.09932035185122082	0.12931357042013325	0.11381582140246023	0.15629679118692152	0.08924327227480358	0.09650586310461429	0.11460295655946133	0.13477864836120187	0.13222284488463731	0.1974542192814143	0.15565482766353914	0.13291292340841193	0.13951492663330511	0.1381681713036143	0.1519991419896371	0.10624037797468025	0.16654614965584597	0.1706620559683329	0.1380943746768642	0.11139693538439469	0.11063877342099405	0.15111154209704722	0.12121215697788834	0.12403406653238175	0.1012128378158665	0.12607266306876633	0.16120198854124235	0.11147699655810306	0.2028239212044688	0.18299335486294496	0.13288665857725396	0.12010945652974458
w28pp	0.11963674760799013	0.15628482897787563	1.2192597087291643	1.2198842106479364	1.195897879588394	0.16142040970429872	0.12699203438101614	0.14460343866123732	0.20459030027351377	0.12838501946810787	0.11624698666590755	0.10832557191882661	0.11531534679611326	0.11695887621276266	0.11805554383548991	0.09319258725294927	0.10868476876337828	0.12213482497579933	0.10028620358676876	0.2212656308641976	0.21646791410367497	0.14599345890819873	0.24010227810415902	0.17284857758661748	0.11790468909757872	0.2041069386917452	0.11674633861854686	0.11702368487729856	0.10241721469991925	0.08794584227230355	0.0428699170124891	0.0	0.18725169430540775	0.19204235028582317	0.14086359440137025	0.15977479102312062	0.1780144447292401	0.1782534172799138	0.12783038872403796	0.10577242655089902	0.1290074447555264	0.17729339519886692	0.11196899745627714	0.14304093809158283	0.11117004712422154	0.13523655106667598	0.18171587130442016	0.10719281441069564	0.10724678428518897	0.14687280039491912	0.13493542978780265	0.1202299426186082	0.18704284848375774	0.1410651965032743	0.14012247877755712	0.13041080493318882	0.14368711290559366	0.13946464341290032	0.1360369361695246	0.12342557077166269	0.20532525259867712	0.21179581975329953	0.11355002941568718	0.13636793321914065	0.15936869966306438	0.12057078638346676	0.18061830600363565	0.12332341743103604	0.12657272121514374	0.12017828970780715	0.13933520181509262	0.11456884826315439	0.10279059008324334	0.13278380865215578	0.11728605963448277	0.15976702941894405	0.09271351050682611	0.09997610133663683	0.11807319479148387	0.13824888659322443	0.13569308311665984	0.20092445751343685	0.1591250658955617	0.13638316164043449	0.14298516486532764	0.14163840953563683	0.15546938022165963	0.1097106162067028	0.1700163878878685	0.17413229420035542	0.14156461290888675	0.11486717361641721	0.1141090116530166	0.15458178032906977	0.12468239520991088	0.12750430476440427	0.10468307604788904	0.12954290130078888	0.16467222677326487	0.1149472347901256	0.20629415943649132	0.18646359309496752	0.13635689680927648	0.12357969476176713
F8H1	0.18392436630123848	0.220572447671124	1.2835473274224127	1.2841718293411848	1.2601854982816425	0.22570802839754706	0.19127965307426448	0.20889105735448565	0.26887791896676216	0.19267263816135624	0.1805346053591559	0.17261319061207495	0.1796029654893616	0.18124649490601102	0.18234316252873828	0.1574802059461976	0.17297238745662663	0.1864224436690477	0.17198212341553074	0.2929615506929596	0.28816383393243694	0.2176893787369607	0.31179819793292096	0.24454449741537948	0.18960060892634067	0.2758028585205072	0.18844225844730883	0.18871960470606053	0.18414833358480537	0.16967696115718967	0.18378145607338522	0.18725169430540775	0.0	0.1946514222426748	0.18446065317073015	0.20337184979248052	0.2216115034986	0.22185047604927371	0.18242045292814332	0.1603624907550044	0.18359750895963173	0.23188345940297228	0.1665590616603825	0.1976310022956882	0.17545766581746988	0.19952416975992435	0.24600348999766852	0.17148043310394398	0.1715344029784373	0.21116041908816746	0.19922304848105102	0.18451756131185656	0.2513304671770061	0.20535281519652265	0.2044100974708055	0.1946984236264372	0.207974731598842	0.2037522621061487	0.20032455486277295	0.18771318946491106	0.26961287129192546	0.2760834384465479	0.17783764810893551	0.20065555191238899	0.22365631835631275	0.1848584050767151	0.244905924696884	0.1876110361242844	0.19086033990839207	0.1844659084010555	0.203622820508341	0.17885646695640275	0.1670782087764917	0.19707142734540414	0.18157367832773114	0.22405464811219242	0.15700112920007447	0.16426372002988518	0.1823608134847322	0.20253650528647277	0.1999807018099082	0.2652120762066852	0.22341268458881003	0.20067078033368285	0.20727278355857598	0.20592602822888517	0.219756998914908	0.17399823489995114	0.23430400658111686	0.23841991289360379	0.20585223160213512	0.17915479230966558	0.17839663034626496	0.2188693990223181	0.18897001390315923	0.19179192345765264	0.16897069474113738	0.19383051999403722	0.22895984546651324	0.17923485348337395	0.27058177812973966	0.25075121178821586	0.20064451550252482	0.18786731345501548
F14H1B	0.1887150222816539	0.2253631036515394	1.2883379834028281	1.2889624853216002	1.264976154262058	0.2304986843779625	0.19607030905467993	0.21368171333490107	0.27366857494717756	0.19746329414177166	0.18532526133957133	0.17740384659249037	0.18439362146977703	0.18603715088642642	0.1871338185091537	0.16227086192661302	0.17776304343704205	0.19121309964946312	0.17677277939594616	0.297752206673375	0.29295448991285233	0.22248003471737612	0.3165888539133364	0.24933515339579487	0.19439126490675612	0.2805935145009226	0.19323291442772425	0.19351026068647595	0.18893898956522082	0.1744676171376051	0.18857211205380064	0.19204235028582317	0.1946514222426748	0.0	0.18925130915114557	0.2081625057728959	0.22640215947901543	0.2266411320296891	0.18721110890855874	0.1651531467354198	0.18838816494004718	0.2366741153833877	0.17134971764079793	0.2024216582761036	0.1802483217978853	0.20431482574033977	0.2507941459780839	0.1762710890843594	0.17632505895885273	0.21595107506858288	0.20401370446146644	0.18930821729227199	0.2561211231574215	0.21014347117693805	0.2092007534512209	0.19948907960685258	0.21276538757925745	0.2085429180865641	0.20511521084318837	0.19250384544532645	0.2744035272723409	0.2808740944269633	0.18262830408935093	0.2054462078928044	0.22844697433672817	0.18964906105713053	0.2496965806772994	0.19240169210469982	0.19565099588880752	0.18925656438147093	0.2084134764887564	0.18364712293681817	0.17186886475690713	0.20186208332581956	0.18636433430814653	0.22884530409260784	0.1617917851804899	0.1690543760103006	0.18715146946514766	0.2073271612668882	0.20477135779032363	0.2700027321871006	0.22820334056922545	0.20546143631409824	0.21206343953899143	0.21071668420930062	0.2245476548953234	0.17878889088036656	0.23909466256153228	0.2432105688740192	0.2106428875825505	0.183945448290081	0.18318728632668035	0.22366005500273353	0.19376066988357465	0.19658257943806806	0.1737613507215528	0.19862117597445264	0.23375050144692866	0.18402550946378937	0.2753724341101551	0.25554186776863125	0.20543517148294024	0.1926579694354309
f22ppA	0.137536266397201	0.1741843477670865	1.2371592275183751	1.2377837294371472	1.213797398377605	0.17931992849350958	0.144891553170227	0.16250295745044818	0.22248981906272464	0.14628453825731874	0.13414650545511841	0.12622509070803747	0.13321486558532414	0.13485839500197352	0.13595506262470078	0.11109210604216013	0.12658428755258916	0.1400343437650102	0.12559402351149324	0.24657345078892207	0.24177573402839944	0.1713012788329232	0.2654100980288835	0.19815639751134195	0.1432125090223032	0.22941475861646968	0.14205415854327133	0.14233150480202303	0.1377602336807679	0.12328886125315218	0.13739335616934772	0.14086359440137025	0.18446065317073015	0.18925130915114557	0.0	0.09624585868842375	0.11448551239454326	0.15980133105565367	0.13603235302410582	0.11397439085096689	0.13720940905559426	0.18549535949893478	0.12017096175634501	0.15124290239165067	0.1290695659134324	0.15313606985588685	0.19961539009363102	0.1250923331999065	0.12514630307439983	0.16477231918413	0.15283494857701352	0.13812946140781907	0.2049423672729686	0.15896471529248515	0.158021997566768	0.1483103237223997	0.16158663169480453	0.1573641622021112	0.15393645495873548	0.14132508956087356	0.223224771387888	0.2296953385425104	0.13144954820489804	0.1542674520083515	0.17726821845227525	0.1384703051726776	0.19851782479284652	0.1412229362202469	0.1444722400043546	0.138077808497018	0.1572347206043035	0.13246836705236525	0.12069010887245421	0.15068332744136664	0.13518557842369364	0.17766654820815492	0.11061302929603697	0.1178756201258477	0.13597271358069474	0.1561484053824353	0.1535926019058707	0.21882397630264772	0.17702458468477256	0.15428268042964535	0.1608846836545385	0.1595379283248477	0.1733688990108705	0.12761013499591367	0.18791590667707936	0.1920318129895663	0.15946413169809762	0.13276669240562808	0.13200853044222746	0.17248129911828064	0.14258191399912173	0.14540382355361514	0.1225825948370999	0.14744242008999975	0.18257174556247574	0.13284675357933645	0.2241936782257022	0.20436311188417838	0.15425641559848735	0.141479213550978
s22pp	0.15644746301895135	0.19309554438883686	1.2560704241401255	1.2566949260588975	1.2327085949993553	0.19823112511525995	0.16380274979197737	0.18141415407219852	0.24140101568447503	0.16519573487906913	0.15305770207686878	0.14513628732978784	0.15212606220707448	0.1537695916237239	0.15486625924645114	0.1300033026639105	0.1454954841743395	0.15894554038676056	0.1445052201332436	0.26548464741067246	0.2606869306501498	0.19021247545467357	0.2843212946506338	0.21706759413309235	0.16212370564405354	0.24832595523822004	0.1609653551650217	0.1612427014237734	0.15667143030251823	0.14220005787490253	0.1563045527910981	0.15977479102312062	0.20337184979248052	0.2081625057728959	0.09624585868842375	0.0	0.1169135715458203	0.17871252767740403	0.1549435496458562	0.13288558747271725	0.1561206056773446	0.20440655612068515	0.13908215837809537	0.17015409901340106	0.14798076253518277	0.17204726647763724	0.2185265867153814	0.14400352982165687	0.1440574996961502	0.18368351580588033	0.1717461451987639	0.15704065802956943	0.22385356389471894	0.17787591191423552	0.17693319418851838	0.16722152034415005	0.1804978283165549	0.17627535882386158	0.17284765158048582	0.16023628618262392	0.24213596800963838	0.2486065351642608	0.1503607448266484	0.17317864863010185	0.19617941507402564	0.157381501794428	0.21742902141459686	0.1601341328419973	0.16338343662610497	0.1569890051187684	0.17614591722605388	0.15137956367411562	0.13960130549420458	0.16959452406311704	0.154096775045444	0.1965777448299053	0.12952422591778734	0.13678681674759804	0.1548839102024451	0.17505960200418563	0.1725037985276211	0.23773517292439805	0.1959357813065229	0.17319387705139572	0.17979588027628887	0.17844912494659806	0.19228009563262088	0.14652133161766404	0.20682710329882975	0.21094300961131668	0.17837532831984798	0.15167788902737844	0.15091972706397783	0.19139249574003098	0.16149311062087213	0.16431502017536553	0.14149379145885027	0.16635361671175009	0.20148294218422613	0.15175795020108684	0.24310487484745255	0.22327430850592872	0.17316761222023772	0.16039041017272837
S22Hp	0.17468711672507087	0.21133519809495638	1.274310077846245	1.2749345797650171	1.2509482487054748	0.21647077882137944	0.18204240349809686	0.19965380777831804	0.2596406693905945	0.18343538858518862	0.17129735578298827	0.16337594103590733	0.170365715913194	0.17200924532984338	0.17310591295257063	0.14824295637003	0.16373513788045901	0.17718519409288006	0.1627448738393631	0.2837243011167919	0.27892658435626927	0.20845212916079306	0.30256094835675335	0.2353072478392118	0.18036335935017306	0.26656560894433956	0.17920500887114119	0.17948235512989288	0.17491108400863775	0.16043971158102205	0.17454420649721758	0.1780144447292401	0.2216115034986	0.22640215947901543	0.11448551239454326	0.1169135715458203	0.0	0.19695218138352352	0.17318320335197568	0.15112524117883674	0.1743602593834641	0.22264620982680464	0.15732181208421486	0.18839375271952052	0.16622041624130227	0.1902869201837567	0.23676624042150088	0.16224318352777636	0.1622971534022697	0.20192316951199984	0.18998579890488337	0.17528031173568892	0.24209321760083846	0.196115565620355	0.19517284789463785	0.18546117405026954	0.19873748202267438	0.19451501252998105	0.19108730528660534	0.1784759398887434	0.26037562171575784	0.26684618887038025	0.1686003985327679	0.19141830233622137	0.2144190687801451	0.17562115550054747	0.23566867512071638	0.17837378654811675	0.18162309033222446	0.17522865882488786	0.19438557093217335	0.1696192173802351	0.15784095920032407	0.1878341777692365	0.1723364287515635	0.21481739853602477	0.14776387962390683	0.15502647045371756	0.1731235639085646	0.19329925571030515	0.1907434522337406	0.25597482663051757	0.2141754350126424	0.19143353075751524	0.19803553398240836	0.19668877865271756	0.21051974933874038	0.16476098532378353	0.22506675700494924	0.22918266331743617	0.1966149820259675	0.16991754273349796	0.16915938077009735	0.2096321494461505	0.17973276432699162	0.18255467388148502	0.15973344516496976	0.1845932704178696	0.21972259589034562	0.16999760390720633	0.26134452855357204	0.24151396221204824	0.1914072659263572	0.17863006387884786
S27H1	0.17492608927574457	0.21157417064563006	1.2745490503969188	1.2751735523156909	1.2511872212561486	0.21670975137205317	0.1822813760487706	0.19989278032899174	0.2598796419412682	0.18367436113586233	0.171536328333662	0.16361491358658103	0.17060468846386767	0.17224821788051708	0.17334488550324434	0.1484819289207037	0.1639741104311327	0.17742416664355376	0.1629838463900368	0.28396327366746565	0.279165556906943	0.20869110171146676	0.302799920907427	0.23554622038988554	0.18060233190084674	0.26680458149501324	0.1794439814218149	0.1797213276805666	0.17515005655931143	0.16067868413169573	0.17478317904789129	0.1782534172799138	0.22185047604927371	0.2266411320296891	0.15980133105565367	0.17871252767740403	0.19695218138352352	0.0	0.17342217590264938	0.15136421372951045	0.1745992319341378	0.22288518237747834	0.15756078463488857	0.18863272527019426	0.16645938879197597	0.19052589273443044	0.23700521297217458	0.16248215607845007	0.1625361259529434	0.20216214206267352	0.1902247714555571	0.17551928428636263	0.24233219015151214	0.19635453817102871	0.19541182044531158	0.18570014660094325	0.1989764545733481	0.19475398508065478	0.191326277837279	0.17871491243941712	0.2606145942664316	0.267085161421054	0.1688393710834416	0.19165727488689505	0.21465804133081884	0.1758601280512212	0.23590764767139005	0.17861275909879049	0.18186206288289816	0.1754676313755616	0.19462454348284708	0.16985818993090882	0.15807993175099777	0.18807315031991023	0.1725754013022372	0.2150563710866985	0.14800285217458053	0.15526544300439127	0.17336253645923833	0.19353822826097886	0.1909824247844143	0.25621379918119125	0.21441440756331612	0.1916725033081889	0.1982745065330821	0.1969277512033913	0.21075872188941408	0.16499995787445723	0.22530572955562295	0.22942163586810987	0.19685395457664118	0.17015651528417167	0.16939835332077102	0.2098711219968242	0.17997173687766532	0.18279364643215873	0.15997241771564347	0.1848322429685433	0.21996156844101933	0.17023657645788004	0.2615835011042458	0.24175293476272192	0.1916462384770309	0.17886903642952157
f19pp	0.12450306071986872	0.16115114208975423	1.2241260218410428	1.2247505237598149	1.2007641927002726	0.1662867228161773	0.1318583474928947	0.1494697517731159	0.20945661338539237	0.13325133257998648	0.12111329977778613	0.11319188503070518	0.12018165990799184	0.12182518932464124	0.12292185694736851	0.09805890036482784	0.11355108187525687	0.12700113808767793	0.11256081783416094	0.23354024511158977	0.22874252835106718	0.15826807315559094	0.2523768923515512	0.1851231918340097	0.1301793033449709	0.2163815529391374	0.12902095286593906	0.12929829912469076	0.1247270280034356	0.1102556555758199	0.12436015049201544	0.12783038872403796	0.18242045292814332	0.18721110890855874	0.13603235302410582	0.1549435496458562	0.17318320335197568	0.17342217590264938	0.0	0.07745398869436232	0.10068900689898969	0.1489749573423302	0.09764281155035012	0.1287147521856558	0.11603636023610012	0.14010286417855458	0.18658218441629876	0.11205912752257421	0.11211309739706754	0.1517391135067977	0.13980174289968125	0.1250962557304868	0.1919091615956363	0.1459315096151529	0.14498879188943573	0.13527711804506742	0.14855342601747223	0.14433095652477893	0.1409032492814032	0.1282918838835413	0.21019156571055572	0.21666213286517813	0.11841634252756575	0.14123424633101922	0.16423501277494298	0.12543709949534534	0.18548461911551423	0.12818973054291463	0.1314390343270223	0.12504460281968574	0.14420151492697122	0.11943516137503299	0.10765690319512194	0.13765012176403438	0.12215237274636136	0.16463334253082265	0.09757982361870471	0.10484241444851541	0.12293950790336246	0.143115199705103	0.14055939622853844	0.20579077062531542	0.16399137900744026	0.1412494747523131	0.1478514779772062	0.1465047226475154	0.16033569333353823	0.11457692931858138	0.1748827009997471	0.17899860731223402	0.14643092602076535	0.11973348672829581	0.11897532476489518	0.15944809344094835	0.12954870832178947	0.13237061787628288	0.10954938915976763	0.13440921441266745	0.16953853988514347	0.11981354790200419	0.2111604725483699	0.1913299062068461	0.14122320992115509	0.1284460078736457
w17pp	0.10244509854672976	0.13909317991661524	1.2020680596679039	1.202692561586676	1.1787062305271336	0.14422876064303836	0.10980038531975576	0.12741178959997693	0.1873986512122534	0.11119337040684751	0.09905533760464717	0.09113392285756623	0.09812369773485288	0.0997672271515023	0.10086389477422955	0.07600093819168889	0.0914931197021179	0.10494317591453897	0.09050285566102201	0.21148228293845084	0.20668456617792821	0.13621011098245198	0.23031893017841226	0.16306522966087073	0.10812134117183196	0.19432359076599845	0.1069629906928001	0.1072403369515518	0.10266906583029665	0.08819769340268095	0.1023021883188765	0.10577242655089902	0.1603624907550044	0.1651531467354198	0.11397439085096689	0.13288558747271725	0.15112524117883674	0.15136421372951045	0.07745398869436232	0.0	0.06180325351521131	0.11008920395855185	0.07558484937721119	0.10665679001251685	0.09397839806296115	0.11804490200541562	0.16452422224315977	0.09000116534943525	0.09005513522392858	0.12968115133365873	0.11774378072654229	0.10303829355734784	0.16985119942249735	0.12387354744201391	0.12293082971629676	0.11321915587192845	0.1264954638443333	0.12227299435163996	0.11884528710826422	0.10623392171040232	0.18813360353741676	0.19460417069203917	0.09635838035442679	0.11917628415788026	0.14217705060180402	0.10337913732220638	0.16342665694237526	0.10613176836977567	0.10938107215388336	0.10298664064654678	0.12214355275383226	0.09737719920189403	0.08559894102198298	0.11559215959089542	0.1000944105732224	0.1425753803576837	0.07552186144556575	0.08278445227537645	0.10088154573022351	0.12105723753196404	0.11850143405539948	0.18373280845217646	0.1419334168343013	0.11919151257917412	0.12579351580406728	0.12444676047437647	0.13827773116039926	0.09251896714544243	0.15282473882660813	0.15694064513909506	0.12437296384762639	0.09767552455515685	0.09691736259175622	0.13739013126780938	0.1074907461486505	0.11031265570314391	0.08749142698662866	0.11235125223952849	0.1474805777120045	0.09775558572886522	0.18910251037523096	0.16927194403370713	0.11916524774801612	0.10638804570050675
