	w11pp	f22ppB	f11pp	f10pp	S13Hp	f28pp	w28pp	f14ppB	f26pp	S23Hp	S16H2	w3pp	f24pp	w9pp	w17pp	w19pp	f23ppB	f17ppB	w26pp	w27pp	w29pp	w24pp	S1Hp	S17H1	S15Hp	w2pp	S2Hp	f2pp	f32pp	S12Hp	F6H1	w13pp	w6pp	F3H1	w32pp	f6ppA	w8pp	w20pp	f20ppA	S11Hp	f12ppA	f9pp	w25pp	f31pp	f21pp	f18pp	w12pp	f14ppA	w18pp	f15pp	f13pp	f7pp	f17ppA	F22HpB	F16H1	w15pp	f16ppA	w31pp	f12ppB	w14pp	w1pp	f1pp	w21pp	S3Hp	w4pp	f4pp	S18H1	S22Hp	f22ppA	w22pp	F7H1	S20H1	f16ppB	f25pp	f30pp	f23ppA	S9H1	F14H1A	S14Hp	f20ppB	w16pp	w10pp	f8pp	530451	31160	f19pp	w23pp
S16H2	0.17605941946758807	0.25869675362225786	0.17916914145110058	0.1593892613079057	14.191257560359883	0.18429791709101773	0.17862020897691	0.21770255966497387	0.2018734647618857	0.24892464416524068	0.0	0.16536428769803602	0.15882731476014697	0.17255477584480727	0.17579299953344166	0.16535713102019725	0.2192554754831215	0.15725081494875823	0.1587785109333475	0.17492330298112738	0.17709779967314784	0.16982468784999596	0.3144988066278237	0.2995904866187717	0.30147516383365003	0.17261106884015184	0.29798659834835417	0.1814091621703424	0.19971477857442183	0.3235463839302817	0.32672762171823755	0.20600909397626868	0.2909136571816897	0.38673820507405987	0.3233753273655581	0.25037364195323614	0.27852107072327786	0.22740273583744586	0.19968285288492063	0.33650888852939687	0.21306294459662922	0.271178925895791	0.23709888995456413	0.2528567168257215	0.21463150184632926	0.23733225524198	0.19810387697126525	0.19360833508405223	0.18511578188941025	0.20067975719033862	0.1780290396367142	0.23481196877886829	0.2691862179400781	0.32969731173259376	0.3283347842482296	0.20058000389859007	0.1871101768350708	0.18041548899391757	0.1621892975382654	0.18528514741980168	0.20224318711979075	0.24134053452669163	0.24336646555316613	0.3303393251969511	0.23545240582487767	0.238280293621005	0.31992051957810214	0.33180557718024195	0.27819904133170176	0.20722654850700079	0.34786359222643476	0.35052226092497674	0.20666184242920443	0.21835699469929076	0.18786305970283337	0.24038072245183645	0.3262031515757567	0.3405586623377314	0.3282629829741045	0.25064168728663794	0.17633100136137772	0.20701182835638426	0.18098635437190871	0.30858270590330394	0.3618208189756592	0.18441528258581574	0.183506736922252
w3pp	0.049222328613835645	0.13185966276850544	0.052332050597348134	0.032552170454153276	14.06442046950613	0.05746082623726531	0.05178311812315756	0.09086546881122144	0.07503637390813327	0.16290695792948964	0.16536428769803602	0.0	0.01082656133300298	0.024554022417663284	0.03610834549191753	0.02567247697867313	0.07957082144159736	0.0175661609072341	0.026306803788072368	0.04245159583585226	0.044626092527872724	0.037352980704720845	0.18766171577407123	0.17275339576501925	0.17463807297989756	0.045773977986399414	0.17114950749460173	0.054572071316589955	0.07287768772066938	0.19670929307652923	0.19989053086448508	0.07917200312251624	0.16407656632793727	0.2599011142203074	0.19653823651180563	0.12353655109948368	0.15168397986952542	0.1005656449836934	0.07284576203116819	0.20967179767564442	0.08622585374287679	0.14434183504203857	0.1102617991008117	0.12601962597196903	0.08779441099257682	0.11049516438822757	0.07126678611751282	0.0667712442302998	0.05827869103565781	0.07384266633658618	0.05119194878296177	0.10797487792511586	0.14234912708632563	0.20286022087884129	0.20149769339447712	0.07374291304483763	0.06027308598131836	0.05357839814016512	0.03535220668451293	0.05844805656604922	0.07540609626603831	0.11450344367293919	0.11652937469941368	0.20350223434319867	0.10861531497112523	0.11144320276725254	0.1930834287243497	0.20496848632648954	0.15136195047794931	0.08038945765324834	0.22102650137268232	0.22368517007122427	0.07982475157545199	0.09151990384553832	0.06102596884908092	0.11354363159808399	0.19936606072200425	0.21372157148397897	0.20142589212035206	0.12380459643288551	0.04949391050762526	0.08017473750263182	0.054149263518156264	0.1817456150495515	0.2349837281219068	0.057578191732063286	0.05666964606849954
f24pp	0.042685355675946585	0.1253226898306164	0.045795077659459074	0.026015197516264216	14.057883496568241	0.05092385329937625	0.045246145185268496	0.08432849587333238	0.0684994009702442	0.1563699849916006	0.15882731476014697	0.01082656133300298	0.0	0.016356133309446484	0.029571372554028467	0.019135504040784068	0.07303384850370831	0.011029187969345045	0.01976983085018331	0.0359146228979632	0.038089119589983664	0.030816007766831785	0.18112474283618218	0.1662164228271302	0.1681011000420085	0.039237005048510354	0.16461253455671268	0.048035098378700895	0.06634071478278031	0.19017232013864016	0.19335355792659603	0.07263503018462718	0.1575395933900482	0.25336414128241835	0.19000126357391656	0.11699957816159462	0.14514700693163637	0.09402867204580434	0.06630878909327914	0.20313482473775535	0.07968888080498773	0.1378048621041495	0.10372482616292264	0.11948265303407997	0.08125743805468777	0.10395819145033851	0.06472981317962376	0.06023427129241074	0.05174171809776875	0.06730569339869713	0.04465497584507271	0.1014379049872268	0.1358121541484366	0.19632324794095224	0.19496072045658808	0.06720594010694858	0.0537361130434293	0.04704142520227606	0.02881523374662387	0.05191108362816016	0.06886912332814925	0.10796647073505013	0.10999240176152462	0.19696526140530962	0.10207834203323617	0.10490622982936348	0.18654645578646062	0.1984315133886005	0.14482497754006024	0.07385248471535927	0.21448952843479324	0.21714819713333522	0.07328777863756294	0.08498293090764925	0.054488995911191856	0.10700665866019493	0.19282908778411517	0.2071845985460899	0.19488891918246298	0.11726762349499645	0.0429569375697362	0.07363776456474277	0.047612290580267204	0.17520864211166243	0.22844675518401775	0.051041218794174226	0.05013267313061048
w9pp	0.05641281676060689	0.1390501509152767	0.05952253874411938	0.03974265860092452	14.071610957652902	0.06465131438403655	0.058973606269928806	0.09805595695799268	0.08222686205490451	0.1700974460762609	0.17255477584480727	0.024554022417663284	0.016356133309446484	0.0	0.04329883363868878	0.03286296512544437	0.08676130958836861	0.024756649054005347	0.03349729193484362	0.0496420839826235	0.05181658067464397	0.04454346885149209	0.1948522039208425	0.1799438839117905	0.18182856112666881	0.05296446613317066	0.17833999564137298	0.061762559463361205	0.08006817586744062	0.2038997812233005	0.20708101901125633	0.0863624912692875	0.17126705447470852	0.2670916023670787	0.2037287246585769	0.13072703924625492	0.15887446801629668	0.10775613313046464	0.08003625017793944	0.21686228582241568	0.09341634188964804	0.1515323231888098	0.11745228724758294	0.13321011411874029	0.09498489913934807	0.11768565253499882	0.07845727426428406	0.07396173237707104	0.06546917918242906	0.08103315448335743	0.05838243692973302	0.1151653660718871	0.1495396152330969	0.21005070902561254	0.20868818154124838	0.08093340119160888	0.0674635741280896	0.06076888628693637	0.04254269483128418	0.06563854471282046	0.08259658441280956	0.12169393181971044	0.12371986284618494	0.21069272248996992	0.11580580311789648	0.11863369091402379	0.20027391687112095	0.2121589744732608	0.15855243862472054	0.08757994580001958	0.22821698951945357	0.23087565821799552	0.08701523972222325	0.09871039199230956	0.06821645699585217	0.12073411974485523	0.2065565488687755	0.22091205963075022	0.2086163802671233	0.13099508457965675	0.05668439865439652	0.08736522564940308	0.061339751664927514	0.18893610319632276	0.24217421626867805	0.06476867987883454	0.06386013421527079
w17pp	0.059651040449241285	0.14228837460391108	0.06276076243275377	0.04298088228955892	14.074849181341536	0.06788953807267095	0.0622118299585632	0.10129418064662707	0.08546508574353891	0.17333566976489528	0.17579299953344166	0.03610834549191753	0.029571372554028467	0.04329883363868878	0.0	0.010437868514244462	0.08174256996613022	0.019737909431766943	0.036735515623478	0.052880307671257884	0.05505480436327835	0.04778169254012647	0.19809042760947687	0.1831821076004249	0.1850667848153032	0.05620268982180504	0.18157821933000737	0.06500078315199559	0.08330639955607501	0.20713800491193488	0.21031924269989072	0.08960071495792188	0.1745052781633429	0.27032982605571304	0.20696694834721127	0.1339652629348893	0.16211269170493106	0.11099435681909903	0.08327447386657383	0.22010050951105006	0.09665456557828242	0.15477054687744418	0.12069051093621733	0.13644833780737467	0.09822312282798246	0.12092387622363321	0.08169549795291844	0.07719995606570543	0.06870740287106344	0.08427137817199182	0.06162066061836741	0.11840358976052148	0.15277783892173127	0.21328893271424693	0.21192640522988276	0.08417162488024327	0.07070179781672399	0.06400710997557076	0.04578091851991856	0.06887676840145485	0.08583480810144395	0.12493215550834483	0.12695808653481933	0.2139309461786043	0.11904402680653087	0.12187191460265817	0.20351214055975533	0.21539719816189518	0.16179066231335493	0.09081816948865397	0.23145521320808796	0.2341138819066299	0.09025346341085763	0.10194861568094395	0.07145468068448656	0.12397234343348962	0.2097947725574099	0.2241502833193846	0.2118546039557577	0.13423330826829113	0.059922622343030904	0.09060344933803746	0.0645779753535619	0.19217432688495714	0.24541243995731243	0.06800690356746893	0.06709835790390517
w19pp	0.04921517193599688	0.13185250609066668	0.05232489391950937	0.03254501377631451	14.064413312828291	0.057453669559426546	0.05177596144531879	0.09085831213338268	0.0750292172302945	0.16289980125165088	0.16535713102019725	0.02567247697867313	0.019135504040784068	0.03286296512544437	0.010437868514244462	0.0	0.07130670145288581	0.009302040918522542	0.026299647110233602	0.04244443915801349	0.04461893585003396	0.03734582402688208	0.18765455909623246	0.17274623908718048	0.1746309163020588	0.04576682130856065	0.17114235081676296	0.05456491463875119	0.07287053104283062	0.19670213639869047	0.1998833741866463	0.07916484644467747	0.1640694096500985	0.2598939575424687	0.19653107983396687	0.12352939442164491	0.15167682319168668	0.10055848830585463	0.07283860535332942	0.20966464099780566	0.08621869706503803	0.14433467836419978	0.11025464242297293	0.12601246929413026	0.08778725431473805	0.1104880077103888	0.07125962943967405	0.06676408755246103	0.058271534357819045	0.07383550965874741	0.05118479210512301	0.10796772124727709	0.1423419704084869	0.20285306420100252	0.20149053671663836	0.07373575636699886	0.06026592930347959	0.053571241462326356	0.035345050006674164	0.058440899888210454	0.07539893958819954	0.11449628699510042	0.11652221802157492	0.2034950776653599	0.10860815829328646	0.11143604608941378	0.19307627204651093	0.20496132964865077	0.15135479380011052	0.08038230097540958	0.22101934469484355	0.2236780133933855	0.07981759489761323	0.09151274716769955	0.06101881217124215	0.11353647492024523	0.19935890404416548	0.2137144148061402	0.2014187354425133	0.12379743975504674	0.0494867538297865	0.08016758082479306	0.0541421068403175	0.18173845837171274	0.23497657144406803	0.05757103505422452	0.05666248939066078
f23ppB	0.1031135163989211	0.18575085055359092	0.1062232383824336	0.08644335823923874	14.118311657291216	0.11135201402235077	0.10567430590824303	0.1447566565963069	0.12892756169321873	0.21679814571457512	0.2192554754831215	0.07957082144159736	0.07303384850370831	0.08676130958836861	0.08174256996613022	0.07130670145288581	0.0	0.06200666053536333	0.08019799157315784	0.09634278362093773	0.0985172803129582	0.09124416848980632	0.2415529035591567	0.22664458355010472	0.22852926076498303	0.09966516577148488	0.2250406952796872	0.10846325910167542	0.12676887550575486	0.2506004808616147	0.25378171864957055	0.1330631909076017	0.21796775411302274	0.3137923020053929	0.2504294242968911	0.17742773888456914	0.20557516765461092	0.15445683276877886	0.12673694981625366	0.26356298546072987	0.14011704152796228	0.19823302282712402	0.1641529868858972	0.1799108137570545	0.1416855987776623	0.16438635217331304	0.1251579739025983	0.12066243201538528	0.11216987882074328	0.12773385412167165	0.10508313656804724	0.16186606571020135	0.19624031487141114	0.25675140866392676	0.2553888811795626	0.1276341008299231	0.11416427376640384	0.1074695859252506	0.0892433944695984	0.1123392443511347	0.12929728405112378	0.16839463145802466	0.17042056248449916	0.25739342212828414	0.1625065027562107	0.165334390552338	0.24697461650943517	0.258859674111575	0.20525313826303476	0.13428064543833382	0.2749176891577678	0.27757635785630974	0.13371593936053747	0.1454110916306238	0.11491715663416639	0.16743481938316945	0.25325724850708975	0.26761275926906447	0.2553170799054375	0.177695784217971	0.10338509829271074	0.1340659252877173	0.10804045130324175	0.23563680283463698	0.28887491590699227	0.11146937951714876	0.11056083385358502
f17ppB	0.041108855864557856	0.12374619001922765	0.04421857784807034	0.024438697704875483	14.056306996756852	0.049347353487987515	0.04366964537387977	0.08275199606194364	0.06692290115885548	0.15479348518021185	0.15725081494875823	0.0175661609072341	0.011029187969345045	0.024756649054005347	0.019737909431766943	0.009302040918522542	0.06200666053536333	0.0	0.01819333103879458	0.03433812308657446	0.03651261977859493	0.02923950795544305	0.17954824302479344	0.16463992301574146	0.16652460023061977	0.03766050523712162	0.16303603474532394	0.04645859856731216	0.06476421497139158	0.18859582032725145	0.1917770581152073	0.07105853037323845	0.15596309357865948	0.2517876414710296	0.18842476376252784	0.11542307835020589	0.14357050712024763	0.09245217223441561	0.0647322892818904	0.20155832492636663	0.078112380993599	0.13622836229276075	0.10214832635153391	0.11790615322269124	0.07968093824329903	0.10238169163894978	0.06315331336823503	0.05865777148102201	0.050165218286380014	0.06572919358730839	0.04307847603368398	0.09986140517583807	0.13423565433704784	0.1947467481295635	0.19338422064519933	0.06562944029555984	0.05215961323204056	0.045464925390887326	0.027238733935235137	0.05033458381677143	0.06729262351676052	0.1063899709236614	0.1084159019501359	0.19538876159392088	0.10050184222184744	0.10332973001797476	0.1849699559750719	0.19685501357721175	0.1432484777286715	0.07227598490397054	0.21291302862340453	0.21557169732194648	0.0717112788261742	0.08340643109626052	0.05291249609980313	0.1054301588488062	0.19125258797272646	0.20560809873470118	0.19331241937107427	0.11569112368360772	0.041380437758347474	0.07206126475335403	0.046035790768878475	0.1736321423002737	0.226870255372629	0.0494647189827855	0.048556173319221754
w26pp	0.04263655184914711	0.12527388600381692	0.0457462738326596	0.02596639368946474	14.057834692741443	0.050875049472576775	0.04519734135846902	0.0842796920465329	0.06845059714344473	0.15632118116480112	0.1587785109333475	0.026306803788072368	0.01976983085018331	0.03349729193484362	0.036735515623478	0.026299647110233602	0.08019799157315784	0.01819333103879458	0.0	0.029478549880956023	0.03165304657297649	0.02437993474982461	0.1810759390093827	0.16616761900033072	0.16805229621520903	0.03918820122171088	0.1645637307299132	0.04798629455190142	0.06629191095598083	0.1901235163118407	0.19330475409979653	0.0725862263578277	0.15749078956324875	0.2533153374556189	0.1899524597471171	0.11695077433479514	0.1450982031048369	0.09397986821900486	0.06625998526647967	0.2030860209109559	0.07964007697818826	0.13775605827735002	0.10367602233612316	0.11943384920728049	0.0812086342278883	0.10390938762353903	0.06468100935282428	0.060185467465611264	0.051692914270969274	0.06725688957189765	0.04460617201827324	0.10138910116042732	0.1357633503216371	0.19627444411415274	0.19491191662978857	0.0671571362801491	0.05368730921662982	0.046992621375476586	0.028766429919824393	0.05186227980136068	0.06882031950134977	0.10791766690825065	0.10994359793472515	0.19691645757851012	0.10202953820643669	0.10485742600256401	0.18649765195966117	0.19838270956180099	0.14477617371326076	0.07380368088855979	0.2144407246079938	0.21709939330653572	0.07323897481076347	0.08493412708084977	0.05444019208439238	0.10695785483339545	0.19278028395731572	0.20713579471929044	0.19484011535566353	0.11721881966819697	0.04290813374293673	0.0735889607379433	0.04756348675346773	0.17515983828486298	0.22839795135721824	0.05099241496737475	0.05008386930381101
w27pp	0.05878134389692699	0.1414186780515968	0.06189106588043948	0.04211118573724462	14.073979484789222	0.06701984152035666	0.06134213340624891	0.10042448409431279	0.08459538919122461	0.172465973212581	0.17492330298112738	0.04245159583585226	0.0359146228979632	0.0496420839826235	0.052880307671257884	0.04244443915801349	0.09634278362093773	0.03433812308657446	0.029478549880956023	0.0	0.01875551654928859	0.011482404726136711	0.1972207310571626	0.1823124110481106	0.18419708826298892	0.05533299326949076	0.1807085227776931	0.06413108659968131	0.08243670300376073	0.2062683083596206	0.20944954614757644	0.0887310184056076	0.17363558161102863	0.26946012950339876	0.206097251794897	0.13309556638257503	0.16124299515261678	0.11012466026678475	0.08240477731425955	0.21923081295873578	0.09578486902596814	0.1539008503251299	0.11982081438390305	0.1355786412550604	0.09735342627566818	0.12005417967131893	0.08082580140060416	0.07633025951339115	0.06783770631874916	0.08340168161967754	0.060750964066053126	0.1175338932082072	0.151908142369417	0.21241923616193265	0.21105670867756848	0.08330192832792899	0.06983210126440971	0.06313741342325647	0.04491122196760428	0.06800707184914057	0.08496511154912967	0.12406245895603055	0.12608838998250504	0.21306124962629003	0.11817433025421659	0.12100221805034389	0.20264244400744105	0.2145275016095809	0.16092096576104065	0.08994847293633969	0.23058551665577368	0.23324418535431563	0.08938376685854335	0.10107891912862967	0.07058498413217228	0.12310264688117534	0.2089250760050956	0.22328058676707033	0.21098490740344342	0.13336361171597685	0.05905292579071662	0.08973375278572318	0.06370827880124762	0.19130463033264286	0.24454274340499815	0.06713720701515465	0.06622866135159089
w29pp	0.06095584058894746	0.14359317474361727	0.06406556257245995	0.04428568242926509	14.076153981481243	0.06919433821237712	0.06351663009826938	0.10259898078633325	0.08676988588324508	0.17464046990460147	0.17709779967314784	0.044626092527872724	0.038089119589983664	0.05181658067464397	0.05505480436327835	0.04461893585003396	0.0985172803129582	0.03651261977859493	0.03165304657297649	0.01875551654928859	0.0	0.007275111824151936	0.19939522774918306	0.18448690774013107	0.18637158495500938	0.05750748996151123	0.18288301946971355	0.06630558329170178	0.0846111996957812	0.20844280505164106	0.2116240428395969	0.09090551509762806	0.1758100783030491	0.2716346261954192	0.20827174848691746	0.1352700630745955	0.16341749184463725	0.11229915695880521	0.08457927400628001	0.22140530965075625	0.0979593657179886	0.15607534701715037	0.12199531107592351	0.13775313794708086	0.09952792296768864	0.1222286763633394	0.08300029809262463	0.07850475620541161	0.07001220301076963	0.085576178311698	0.06292546075807359	0.11970838990022767	0.15408263906143746	0.2145937328539531	0.21323120536958895	0.08547642501994945	0.07200659795643018	0.06531191011527694	0.04708571865962475	0.07018156854116103	0.08713960824115013	0.126236955648051	0.1282628866745255	0.2152357463183105	0.12034882694623705	0.12317671474236436	0.20481694069946152	0.21670199830160136	0.1630954624530611	0.09212296962836015	0.23276001334779414	0.2354186820463361	0.09155826355056382	0.10325341582065013	0.07275948082419274	0.1252771435731958	0.21109957269711607	0.2254550834590908	0.21315940409546388	0.13553810840799732	0.06122742248273709	0.09190824947774365	0.06588277549326808	0.19347912702466333	0.24671724009701862	0.06931170370717511	0.06840315804361136
w24pp	0.05368272876579558	0.1363200629204654	0.05679245074930807	0.03701257060611321	14.06888086965809	0.061921226389225245	0.0562435182751175	0.09532586896318138	0.0794967740600932	0.1673673580814496	0.16982468784999596	0.037352980704720845	0.030816007766831785	0.04454346885149209	0.04778169254012647	0.03734582402688208	0.09124416848980632	0.02923950795544305	0.02437993474982461	0.011482404726136711	0.007275111824151936	0.0	0.19212211592603118	0.1772137959169792	0.1790984731318575	0.05023437813835935	0.17560990764656167	0.059032471468549896	0.07733808787262932	0.20116969322848918	0.20435093101644503	0.08363240327447619	0.16853696647989722	0.26436151437226735	0.20099863666376558	0.1279969512514436	0.15614438002148537	0.10502604513565333	0.07730616218312814	0.21413219782760437	0.09068625389483673	0.1488022351939985	0.11472219925277163	0.13048002612392898	0.09225481114453676	0.11495556454018752	0.07572718626947275	0.07123164438225973	0.06273909118761775	0.07830306648854612	0.055652348934921714	0.11243527807707579	0.14680952723828558	0.20732062103080123	0.20595809354643707	0.07820331319679757	0.0647334861332783	0.05803879829212506	0.03981260683647287	0.06290845671800915	0.07986649641799826	0.11896384382489913	0.12098977485137363	0.20796263449515862	0.11307571512308517	0.11590360291921248	0.19754382887630964	0.20942888647844948	0.15582235062990923	0.08484985780520828	0.22548690152464226	0.2281455702231842	0.08428515172741194	0.09598030399749825	0.06548636900104086	0.11800403175004393	0.2038264608739642	0.21818197163593891	0.205886292272312	0.12826499658484544	0.05395431065958521	0.08463513765459177	0.058609663670116205	0.18620601520151145	0.23944412827386674	0.06203859188402323	0.061130046220459484
S1Hp	0.19087076274184125	0.27350809689651107	0.19398048472535373	0.17420060458215889	14.206068903634137	0.19910926036527093	0.19343155225116315	0.23251390293922705	0.21668480803613888	0.3120414768592773	0.3144988066278237	0.18766171577407123	0.18112474283618218	0.1948522039208425	0.19809042760947687	0.18765455909623246	0.2415529035591567	0.17954824302479344	0.1810759390093827	0.1972207310571626	0.19939522774918306	0.19212211592603118	0.0	0.20096112197352592	0.2678059185343657	0.16409793565676767	0.28947346516496997	0.17289602898695822	0.20520843328318425	0.3290400386390441	0.33222127642699995	0.2115027486850311	0.2964073118904521	0.39223185978282227	0.32886898207432047	0.25586729666199853	0.2840147254320403	0.23289639054620825	0.20517650759368306	0.34200254323815926	0.21855659930539167	0.2766725806045534	0.24259254466332658	0.2583503715344839	0.22012515655509168	0.24282590995074244	0.2035975316800277	0.19910198979281468	0.19060943659817267	0.20617341189910104	0.18352269434547663	0.24030562348763074	0.27467987264884053	0.33519096644135615	0.333828438956992	0.2060736586073525	0.19260383154383323	0.18590914370268	0.1676829522470278	0.19077880212856407	0.20773684182855318	0.24683418923545405	0.24886012026192855	0.33583297990571354	0.2409460605336401	0.2437739483297674	0.3254141742868646	0.3372992318890044	0.28369269604046415	0.2127202032157632	0.3533572469351972	0.35601591563373913	0.21215549713796686	0.2238506494080532	0.1933567144115958	0.24587437716059884	0.33169680628451914	0.34605231704649386	0.3337566376828669	0.2561353419954004	0.18182465607014014	0.2125054830651467	0.18648000908067114	0.31407636061206634	0.36731447368442166	0.18990893729457817	0.1890003916310144
S17H1	0.17596244273278927	0.25859977688745905	0.17907216471630177	0.1592922845731069	14.191160583625084	0.18420094035621892	0.1785232322421112	0.21760558293017507	0.2017764880270869	0.29713315685022534	0.2995904866187717	0.17275339576501925	0.1662164228271302	0.1799438839117905	0.1831821076004249	0.17274623908718048	0.22664458355010472	0.16463992301574146	0.16616761900033072	0.1823124110481106	0.18448690774013107	0.1772137959169792	0.20096112197352592	0.0	0.2528975985253137	0.14918961564771568	0.274565145155918	0.15798770897790623	0.19030011327413227	0.3141317186299921	0.317312956417948	0.19659442867597912	0.28149899188140015	0.3773235397737703	0.3139606620652685	0.24095897665294658	0.2691064054229883	0.2179880705371563	0.19026818758463107	0.3270942232291073	0.20364827929633966	0.26176426059550145	0.22768422465427457	0.2434420515254319	0.2052168365460397	0.22791758994169045	0.1886892116709757	0.18419366978376267	0.1757011165891207	0.19126509189004906	0.16861437433642465	0.22539730347857873	0.2597715526397885	0.3202826464323042	0.31892011894794003	0.1911653385983005	0.17769551153478125	0.171000823693628	0.15277463223797583	0.17587048211951212	0.1928285218195012	0.23192586922640207	0.23395180025287657	0.3209246598966615	0.2260377405245881	0.22886562832071544	0.3105058542778126	0.3223909118799524	0.2687843760314122	0.19781188320671123	0.3384489269261452	0.3411075956246872	0.19724717712891487	0.2089423293990012	0.17844839440254381	0.2309660571515469	0.31678848627546713	0.33114399703744185	0.31884831767381494	0.24122702198634838	0.16691633606108816	0.1975971630560947	0.17157168907161915	0.2991680406030144	0.35240615367536965	0.17500061728552618	0.17409207162196244
S15Hp	0.17784711994766758	0.2604844541023374	0.18095684193118006	0.1611769617879852	14.193045260839963	0.18608561757109726	0.18040790945698948	0.21949026014505338	0.2036611652419652	0.2990178340651036	0.30147516383365003	0.17463807297989756	0.1681011000420085	0.18182856112666881	0.1850667848153032	0.1746309163020588	0.22852926076498303	0.16652460023061977	0.16805229621520903	0.18419708826298892	0.18637158495500938	0.1790984731318575	0.2678059185343657	0.2528975985253137	0.0	0.151074292862594	0.2764498223707963	0.15987238619278454	0.19218479048901058	0.3160163958448704	0.31919763363282627	0.19847910589085743	0.28338366909627843	0.3792082169886486	0.3158453392801468	0.24284365386782486	0.27099108263786664	0.21987274775203458	0.19215286479950938	0.3289789004439856	0.205532956511218	0.26364893781037974	0.2295689018691529	0.24532672874031022	0.207101513760918	0.22980226715656876	0.19057388888585403	0.186078346998641	0.177585793803999	0.19314976910492737	0.17049905155130296	0.22728198069345706	0.26165622985466686	0.3221673236471825	0.3208047961628183	0.19305001581317882	0.17958018874965956	0.17288550090850632	0.15465930945285414	0.1777551593343904	0.1947131990343795	0.23381054644128038	0.23583647746775488	0.32280933711153986	0.22792241773946642	0.23075030553559372	0.3123905314926909	0.32427558909483073	0.2706690532462905	0.19969656042158954	0.34033360414102354	0.34299227283956546	0.19913185434379319	0.21082700661387951	0.18033307161742212	0.23285073436642517	0.31867316349034547	0.3330286742523202	0.3207329948886932	0.24311169920122672	0.16880101327596647	0.19948184027097302	0.17345636628649747	0.30105271781789267	0.354290830890248	0.1768852945004045	0.17597674883684072
w2pp	0.048983024954169424	0.13162035910883924	0.052092746937681914	0.032312866794487055	14.064181165846465	0.05722152257759909	0.051543814463491336	0.09062616515155522	0.07479707024846705	0.17015373907160547	0.17261106884015184	0.045773977986399414	0.039237005048510354	0.05296446613317066	0.05620268982180504	0.04576682130856065	0.09966516577148488	0.03766050523712162	0.03918820122171088	0.05533299326949076	0.05750748996151123	0.05023437813835935	0.16409793565676767	0.14918961564771568	0.151074292862594	0.0	0.1283960307289361	0.011818594550924334	0.0633206954955124	0.18715230085137227	0.19033353863932811	0.06961501089735928	0.1545195741027803	0.25034412199515044	0.18698124428664867	0.11397955887432672	0.14212698764436846	0.09100865275853644	0.06328876980601122	0.20011480545048746	0.07666886151771983	0.13478484281688158	0.10070480687565474	0.11646263374681207	0.07823741876741985	0.1009381721630706	0.061709793892355855	0.05721425200514284	0.04872169881050084	0.06428567411142921	0.0416349565578048	0.09841788569995889	0.13279213486116867	0.19330322865368432	0.19194070116932016	0.06418592081968066	0.05071609375616139	0.04402140591500815	0.025795214459355963	0.04889106434089226	0.06584910404088135	0.10494645144778222	0.10697238247425672	0.1939452421180417	0.09905832274596826	0.10188621054209558	0.18352643649919273	0.19541149410133257	0.14180495825279232	0.07083246542809137	0.21146950914752535	0.2141281778460673	0.07026775935029503	0.08196291162038134	0.051468976623923954	0.10398663937292703	0.18980906849684728	0.204164579258822	0.1918688998951951	0.11424760420772855	0.0399369182824683	0.07061774527747486	0.0445922712929993	0.17218862282439454	0.22542673589674983	0.04802119950690632	0.04711265384334258
S2Hp	0.17435855446237175	0.2569958886170416	0.17746827644588425	0.15768839630268938	14.189556695354668	0.1825970520858014	0.17691934397169368	0.21600169465975755	0.20017259975666937	0.29552926857980777	0.29798659834835417	0.17114950749460173	0.16461253455671268	0.17833999564137298	0.18157821933000737	0.17114235081676296	0.2250406952796872	0.16303603474532394	0.1645637307299132	0.1807085227776931	0.18288301946971355	0.17560990764656167	0.28947346516496997	0.274565145155918	0.2764498223707963	0.1283960307289361	0.0	0.11657943617901184	0.18869622500371475	0.3125278303595746	0.3157090681475304	0.1949905404055616	0.27989510361098263	0.3757196515033528	0.312356773794851	0.23935508838252906	0.2675025171525708	0.21638418226673878	0.18866429931421355	0.3254903349586898	0.20204439102592214	0.26016037232508393	0.22608033638385705	0.2418381632550144	0.20361294827562218	0.22631370167127293	0.18708532340055817	0.18258978151334515	0.17409722831870317	0.18966120361963154	0.16701048606600713	0.2237934152081612	0.258167664369371	0.3186787581618866	0.31731623067752246	0.189561450327883	0.17609162326436373	0.1693969354232105	0.1511707439675583	0.1742665938490946	0.19122463354908367	0.23032198095598455	0.23234791198245905	0.31932077162624406	0.2244338522541706	0.22726174005029792	0.30890196600739506	0.3207870236095349	0.2671804877609947	0.1962079949362937	0.3368450386557277	0.3395037073542696	0.19564328885849736	0.20733844112858368	0.1768445061321263	0.22936216888112937	0.3151845980050496	0.32954010876702433	0.3172444294033974	0.23962313371593086	0.16531244779067064	0.19599327478567719	0.16996780080120164	0.29756415233259687	0.3508022654049522	0.17339672901510866	0.17248818335154492
