	530258	31021	530163	31129	31160	31537	31009	530050	S10H1	31749	31512	530444	31232	31750	31600	530451	530295	530119	31416
530258	0.0	0.3043917090279106	0.3787232008772172	0.3759526502305438	0.35481556764922706	0.3672970485334145	0.3338739752113711	0.34488201529517193	0.3641306453721659	0.40361458023236263	0.3828638368617902	0.3836542764613945	0.39928446924151867	0.36952171412681656	0.3409202193159062	0.39193845931081484	0.37970230252762827	0.35652758342966795	0.32774152926549593
31021	0.3043917090279106	0.0	0.3786017265748492	0.3758311759281757	0.35469409334685903	0.3671755742310464	0.33375250090900305	0.3447605409928039	0.3640091710697978	0.4034931059299946	0.3827423625594222	0.38353280215902646	0.39916299493915064	0.3694002398244485	0.34079874501353813	0.3918169850084468	0.3795808282252602	0.35640610912729986	0.32762005496312785
530163	0.3787232008772172	0.3786017265748492	0.0	0.36607699975915897	0.3449399171778423	0.35742139806202966	0.3239983247399863	0.34548635006227146	0.36473498013926536	0.40421891499946216	0.3834681716288897	0.38425861122849403	0.39988880400861815	0.3701260488939161	0.3415245540830057	0.39254279407791437	0.3803066372947278	0.40056464569032135	0.37177859152614934
31129	0.3759526502305438	0.3758311759281757	0.36607699975915897	0.0	0.14526062077577362	0.3511365333497171	0.31771346002767376	0.342715799415598	0.3619644294925919	0.4014483643527887	0.38069762098221627	0.38148806058182055	0.39711825336194473	0.36735549824724256	0.3387540034363322	0.3897722434312409	0.37753608664805427	0.39779409504364793	0.36900804087947586
31160	0.35481556764922706	0.35469409334685903	0.3449399171778423	0.14526062077577362	0.0	0.3299994507684004	0.29657637744635706	0.3215787168342813	0.3408273469112752	0.380311281771472	0.3595605384008995	0.36035097800050386	0.375981170780628	0.3462184156659259	0.3176169208550155	0.3686351608499242	0.35639900406673763	0.3766570124623312	0.34787095829815917
31537	0.3672970485334145	0.3671755742310464	0.35742139806202966	0.3511365333497171	0.3299994507684004	0.0	0.2849695584995606	0.3340601977184687	0.3533088277954626	0.3927927626556594	0.37204201928508696	0.37283245888469124	0.3884626516648154	0.35869989655011325	0.3300984017392029	0.3811166417341116	0.36888048495092496	0.3891384933465186	0.36035243918234655
31009	0.3338739752113711	0.33375250090900305	0.3239983247399863	0.31771346002767376	0.29657637744635706	0.2849695584995606	0.0	0.3006371243964253	0.3198857544734192	0.359369689333616	0.33861894596304354	0.3394093855626479	0.355039578342772	0.32527682322806994	0.29667532841715955	0.3476935684120682	0.33545741162888165	0.3557154200244752	0.3269293658603032
530050	0.34488201529517193	0.3447605409928039	0.34548635006227146	0.342715799415598	0.3215787168342813	0.3340601977184687	0.3006371243964253	0.0	0.16076983995161814	0.200253774811815	0.3247463459770942	0.33836389898112335	0.3539940917612475	0.32423133664654535	0.295629841835635	0.3466480818305437	0.33441192504735706	0.36672346010827606	0.33793740594410404
S10H1	0.3641306453721659	0.3640091710697978	0.36473498013926536	0.3619644294925919	0.3408273469112752	0.3533088277954626	0.3198857544734192	0.16076983995161814	0.0	0.11962612911907866	0.34399497605408813	0.35761252905811725	0.37324272183824136	0.3434799667235393	0.3148784719126289	0.3658967119075376	0.353660555124351	0.38597209018527	0.35718603602109794
